cross_time	nbr_breaks	Group_m1	Group_m2	Group_m2	Group_m3	Group_m3	Group_c1	Group_sattr	Group_vattr	Group_m_att	Group_c_att	Group_at_rep	Group_m_rep
2.000000e+02	1.000000e+00	8.017242e-01	6.196201e-01	9.313954e-01	9.933078e-01	1.997601e-01	4.937236e-01	2.400398e+00	3.565453e+03	8.973360e-01	5.356158e-01	2.878661e+01	8.466642e+01
2.000000e+02	1.000000e+00	8.017242e-01	6.196201e-01	9.313954e-01	9.933078e-01	1.997601e-01	4.937236e-01	2.400398e+00	5.039318e+03	1.282986e-01	5.356158e-01	2.878661e+01	8.466642e+01
2.000000e+02	0.000000e+00	8.017242e-01	6.196201e-01	9.313954e-01	9.933078e-01	1.997601e-01	4.937236e-01	2.400398e+00	5.039318e+03	8.973360e-01	4.033638e-01	2.878661e+01	8.466642e+01
2.000000e+02	2.000000e+00	8.017242e-01	6.196201e-01	9.313954e-01	9.933078e-01	1.997601e-01	4.937236e-01	2.400398e+00	5.039318e+03	8.973360e-01	5.356158e-01	1.784865e+01	8.466642e+01
2.000000e+02	3.000000e+00	8.017242e-01	6.196201e-01	9.313954e-01	9.933078e-01	1.997601e-01	4.937236e-01	2.400398e+00	5.039318e+03	8.973360e-01	5.356158e-01	2.878661e+01	6.070289e+01
2.000000e+02	0.000000e+00	8.017242e-01	6.196201e-01	9.313954e-01	9.933078e-01	1.997601e-01	4.937236e-01	2.400398e+00	5.039318e+03	8.973360e-01	5.356158e-01	2.878661e+01	8.466642e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
4.000000e+02	0.000000e+00	3.786735e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.865349e-01	3.911539e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	2.679507e-01	5.920522e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
6.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	9.849793e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	4.912332e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	3.418713e+03	5.125638e-01	9.021299e-01	5.944725e+01	5.480442e+01
4.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	6.650653e-02	9.021299e-01	5.944725e+01	5.480442e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	1.622075e-01	5.944725e+01	5.480442e+01
2.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	9.662943e+01	5.480442e+01
4.000000e+02	0.000000e+00	6.038205e-01	3.723296e-01	3.916621e-01	1.058715e-01	2.195078e-01	8.296221e-01	1.577590e+00	5.104240e+03	5.125638e-01	9.021299e-01	5.944725e+01	2.190280e+01
0.000000e+00	1.100000e+01	6.038205e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	7.000000e+00	3.786735e-01	3.723296e-01	3.916621e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	1.500000e+01	3.786735e-01	3.865349e-01	3.911539e-01	1.058715e-01	2.195078e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	0.000000e+00	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	8.296221e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	0.000000e+00	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	1.577590e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	1.000000e+00	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	5.104240e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	4.000000e+00	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	5.125638e-01	1.622075e-01	9.662943e+01	2.190280e+01
0.000000e+00	2.100000e+01	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	9.021299e-01	9.662943e+01	2.190280e+01
2.000000e+02	1.600000e+01	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	5.944725e+01	2.190280e+01
2.000000e+02	0.000000e+00	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	5.480442e+01
2.000000e+02	2.000000e+00	3.786735e-01	3.865349e-01	3.911539e-01	2.679507e-01	5.920522e-01	9.849793e-01	4.912332e+00	3.418713e+03	6.650653e-02	1.622075e-01	9.662943e+01	2.190280e+01
2.000000e+02	1.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	4.000000e+00	9.047006e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	1.743878e-01	2.668307e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	1.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	3.752650e-01	7.392659e-01	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	8.637584e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	2.527481e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	2.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	4.627831e+03	1.024143e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	7.412565e-01	2.367070e-01	3.105531e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	4.948354e-01	3.105531e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	1.600895e+01	4.172148e+01
2.000000e+02	0.000000e+00	6.448146e-01	5.363140e-01	1.928200e-01	1.517785e-01	7.919780e-03	5.960560e-01	3.121674e+00	3.132771e+03	1.024143e-01	2.367070e-01	3.105531e+01	1.699489e+01
2.000000e+02	0.000000e+00	6.448146e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	5.363140e-01	1.928200e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	1.517785e-01	7.919780e-03	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	5.960560e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	3.121674e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	3.132771e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	1.024143e-01	4.948354e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	2.367070e-01	1.600895e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	3.105531e+01	1.699489e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	4.172148e+01
2.000000e+02	0.000000e+00	9.047006e-01	1.743878e-01	2.668307e-01	3.752650e-01	7.392659e-01	8.637584e-01	2.527481e+00	4.627831e+03	7.412565e-01	4.948354e-01	1.600895e+01	1.699489e+01
4.000000e+02	1.500000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
4.000000e+02	7.000000e+00	2.903902e-01	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
4.000000e+02	1.400000e+01	6.967565e-02	8.155549e-01	8.047220e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
2.000000e+02	1.100000e+01	6.967565e-02	4.690610e-01	5.471319e-01	8.544977e-01	1.013683e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
8.000000e+02	8.000000e+00	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	3.725046e-01	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
2.000000e+02	1.700000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	4.031371e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
6.000000e+02	1.300000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	3.903452e+03	7.259616e-01	7.389519e-01	6.662537e+01	7.379209e+01
4.000000e+02	1.400000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	2.869210e-01	7.389519e-01	6.662537e+01	7.379209e+01
4.000000e+02	1.300000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	8.680110e-01	6.662537e+01	7.379209e+01
4.000000e+02	1.100000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	8.385256e+01	7.379209e+01
4.000000e+02	1.300000e+01	6.967565e-02	4.690610e-01	5.471319e-01	5.335959e-01	5.488857e-01	6.285474e-02	1.364293e+00	5.217059e+03	7.259616e-01	7.389519e-01	6.662537e+01	9.098667e+01
2.000000e+02	2.100000e+01	6.967565e-02	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	6.000000e+00	2.903902e-01	4.690610e-01	5.471319e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	8.000000e+00	2.903902e-01	8.155549e-01	8.047220e-01	5.335959e-01	5.488857e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	1.500000e+01	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	6.285474e-02	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	1.000000e+00	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	1.364293e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	1.200000e+01	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	5.217059e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	9.000000e+00	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	7.259616e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	1.100000e+01	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	7.389519e-01	8.385256e+01	9.098667e+01
2.000000e+02	4.000000e+00	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	6.662537e+01	9.098667e+01
2.000000e+02	9.000000e+00	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	7.379209e+01
2.000000e+02	5.000000e+00	2.903902e-01	8.155549e-01	8.047220e-01	8.544977e-01	1.013683e-01	3.725046e-01	4.031371e+00	3.903452e+03	2.869210e-01	8.680110e-01	8.385256e+01	9.098667e+01
2.000000e+02	1.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	1.000000e+00	7.314850e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	2.000000e+00	4.333398e-01	3.169188e-01	5.962671e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	1.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	2.201996e-01	4.594594e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	2.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	6.616814e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	3.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	3.913746e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
4.000000e+02	8.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	5.210570e+03	9.877077e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	3.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	8.340413e-01	8.303080e-01	9.541651e+01	9.036506e+01
2.000000e+02	2.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	6.436882e-01	9.541651e+01	9.036506e+01
2.000000e+02	6.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	3.344654e+01	9.036506e+01
2.000000e+02	4.000000e+00	4.333398e-01	7.749794e-01	3.365143e-01	3.851729e-01	9.573783e-01	4.728698e-01	4.281278e+00	4.430906e+03	9.877077e-01	8.303080e-01	9.541651e+01	5.005018e+01
2.000000e+02	1.000000e+00	4.333398e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	1.000000e+00	7.314850e-01	7.749794e-01	3.365143e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	3.851729e-01	9.573783e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	4.728698e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	4.281278e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	4.430906e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	9.877077e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	8.303080e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	9.541651e+01	5.005018e+01
2.000000e+02	1.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	9.036506e+01
2.000000e+02	0.000000e+00	7.314850e-01	3.169188e-01	5.962671e-01	2.201996e-01	4.594594e-01	6.616814e-01	3.913746e+00	5.210570e+03	8.340413e-01	6.436882e-01	3.344654e+01	5.005018e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	3.000000e+00	8.813379e-02	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	6.769571e-01	7.387845e-02	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	5.100097e-01	8.170912e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	1.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	1.684686e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
0.000000e+00	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	1.401944e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	3.238612e+03	3.719047e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	1.296830e-01	3.329500e-01	4.656688e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	1.685625e-02	4.656688e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	5.560304e+01	1.415445e+01
2.000000e+02	0.000000e+00	8.522268e-01	2.157372e-01	9.195823e-01	8.002011e-01	4.827041e-01	9.435712e-01	2.040612e+00	4.211862e+03	3.719047e-01	3.329500e-01	4.656688e+01	5.651965e+01
2.000000e+02	0.000000e+00	8.522268e-01	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
2.000000e+02	1.100000e+01	8.813379e-02	2.157372e-01	9.195823e-01	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
4.000000e+02	8.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	8.002011e-01	4.827041e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
4.000000e+02	2.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	9.435712e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
2.000000e+02	1.000000e+01	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	2.040612e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
4.000000e+02	8.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	4.211862e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
4.000000e+02	4.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	3.719047e-01	1.685625e-02	5.560304e+01	5.651965e+01
4.000000e+02	4.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	3.329500e-01	5.560304e+01	5.651965e+01
2.000000e+02	7.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	4.656688e+01	5.651965e+01
4.000000e+02	7.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	1.415445e+01
4.000000e+02	5.000000e+00	8.813379e-02	6.769571e-01	7.387845e-02	5.100097e-01	8.170912e-01	1.684686e-01	1.401944e+00	3.238612e+03	1.296830e-01	1.685625e-02	5.560304e+01	5.651965e+01
2.000000e+02	0.000000e+00	8.558206e-01	7.196097e-01	2.041925e-01	4.521742e-01	9.216483e-01	1.604853e-01	3.853478e+00	3.630771e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	7.000000e+00	1.751934e-01	7.196097e-01	2.041925e-01	4.521742e-01	9.216483e-01	1.604853e-01	3.853478e+00	3.630771e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	1.000000e+00	8.558206e-01	3.764805e-01	5.146727e-01	4.521742e-01	9.216483e-01	1.604853e-01	3.853478e+00	3.630771e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	1.000000e+00	8.558206e-01	7.196097e-01	2.041925e-01	2.350695e-01	5.765382e-01	1.604853e-01	3.853478e+00	3.630771e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	1.000000e+00	8.558206e-01	7.196097e-01	2.041925e-01	4.521742e-01	9.216483e-01	4.526574e-01	3.853478e+00	3.630771e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	0.000000e+00	8.558206e-01	7.196097e-01	2.041925e-01	4.521742e-01	9.216483e-01	1.604853e-01	3.256748e+00	3.630771e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	0.000000e+00	8.558206e-01	7.196097e-01	2.041925e-01	4.521742e-01	9.216483e-01	1.604853e-01	3.853478e+00	3.912633e+03	1.893163e-01	1.813500e-01	3.508164e+01	2.378573e+01
2.000000e+02	1.000000e+00	8.558206e-01	7.196097e-01	2.041925e-01	4.521742e-01	9.216483e-01	1.604853e-01	3.853478e+00	3.630771e+03	3.662291e-01	1.813500e-01	3.508164e+01	2.378573e+01
