growth_rate	epi_size	cell_definitions/cell_definition/phenotype/secretion/substrate/secretion_rate_epi_inter___div_inhib	microenvironment_setup/variable/physical_parameter_set/diffusion_coefficient___div_inhib	microenvironment_setup/variable/physical_parameter_set/decay_rate___div_inhib	[_'_c_e_l_l___r_u_l_e_'_,_ _1_,_ _5_]
1.136549e+00	2.806115e+02	2.467629e+02	7.115651e+02	3.640253e-01	1.059594e+00
1.136549e+00	2.806115e+02	1.776202e+02	7.115651e+02	3.640253e-01	1.059594e+00
1.136549e+00	2.806115e+02	2.467629e+02	1.158640e+03	3.640253e-01	1.059594e+00
1.136549e+00	2.806115e+02	2.467629e+02	7.115651e+02	3.182480e-01	1.059594e+00
1.314716e+00	2.982500e+02	2.467629e+02	7.115651e+02	3.640253e-01	2.654376e+00
1.314716e+00	2.982500e+02	2.467629e+02	1.158640e+03	3.182480e-01	2.654376e+00
1.314716e+00	2.982500e+02	1.776202e+02	7.115651e+02	3.182480e-01	2.654376e+00
1.314716e+00	2.982500e+02	1.776202e+02	1.158640e+03	3.640253e-01	2.654376e+00
1.136549e+00	2.806115e+02	1.776202e+02	1.158640e+03	3.182480e-01	1.059594e+00
1.314716e+00	2.982500e+02	1.776202e+02	1.158640e+03	3.182480e-01	2.654376e+00
1.314716e+00	2.982500e+02	4.527048e+02	1.268392e+03	1.224006e-01	2.084927e+00
1.311122e+00	2.978942e+02	4.866956e+02	1.268392e+03	1.224006e-01	2.084927e+00
1.311122e+00	2.978942e+02	4.527048e+02	1.463853e+03	1.224006e-01	2.084927e+00
1.311122e+00	2.978942e+02	4.527048e+02	1.268392e+03	2.452352e-01	2.084927e+00
1.311122e+00	2.978942e+02	4.527048e+02	1.268392e+03	1.224006e-01	3.320048e+00
1.311122e+00	2.978942e+02	4.527048e+02	1.463853e+03	2.452352e-01	3.320048e+00
1.311122e+00	2.978942e+02	4.866956e+02	1.268392e+03	2.452352e-01	3.320048e+00
1.311122e+00	2.978942e+02	4.866956e+02	1.463853e+03	1.224006e-01	3.320048e+00
1.311122e+00	2.978942e+02	4.866956e+02	1.463853e+03	2.452352e-01	2.084927e+00
1.311122e+00	2.978942e+02	4.866956e+02	1.463853e+03	2.452352e-01	3.320048e+00
1.311122e+00	2.978942e+02	9.777784e+02	9.381895e+02	4.044715e-01	4.127001e-01
1.311122e+00	2.978942e+02	6.836648e+02	9.381895e+02	4.044715e-01	4.127001e-01
1.311122e+00	2.978942e+02	9.777784e+02	7.772526e+02	4.044715e-01	4.127001e-01
1.311122e+00	2.978942e+02	9.777784e+02	9.381895e+02	4.591970e-01	4.127001e-01
1.311122e+00	2.978942e+02	9.777784e+02	9.381895e+02	4.044715e-01	2.669138e-01
1.311122e+00	2.978942e+02	9.777784e+02	7.772526e+02	4.591970e-01	2.669138e-01
1.311122e+00	2.978942e+02	6.836648e+02	9.381895e+02	4.591970e-01	2.669138e-01
1.311122e+00	2.978942e+02	6.836648e+02	7.772526e+02	4.044715e-01	2.669138e-01
1.311122e+00	2.978942e+02	6.836648e+02	7.772526e+02	4.591970e-01	4.127001e-01
1.311122e+00	2.978942e+02	6.836648e+02	7.772526e+02	4.591970e-01	2.669138e-01
1.311122e+00	2.978942e+02	9.166269e+02	1.145175e+03	1.484383e-01	1.344186e+00
1.311122e+00	2.978942e+02	2.716512e+02	1.145175e+03	1.484383e-01	1.344186e+00
1.311122e+00	2.978942e+02	9.166269e+02	9.548237e+02	1.484383e-01	1.344186e+00
1.311122e+00	2.978942e+02	9.166269e+02	1.145175e+03	6.548877e-02	1.344186e+00
1.311122e+00	2.978942e+02	9.166269e+02	1.145175e+03	1.484383e-01	1.824392e+00
1.311122e+00	2.978942e+02	9.166269e+02	9.548237e+02	6.548877e-02	1.824392e+00
1.311122e+00	2.978942e+02	2.716512e+02	1.145175e+03	6.548877e-02	1.824392e+00
1.311122e+00	2.978942e+02	2.716512e+02	9.548237e+02	1.484383e-01	1.824392e+00
1.311122e+00	2.978942e+02	2.716512e+02	9.548237e+02	6.548877e-02	1.344186e+00
1.311122e+00	2.978942e+02	2.716512e+02	9.548237e+02	6.548877e-02	1.824392e+00
1.311122e+00	2.978942e+02	3.880054e+02	5.691276e+02	4.307287e-01	3.149393e+00
1.311122e+00	2.978942e+02	5.932212e+02	5.691276e+02	4.307287e-01	3.149393e+00
1.311122e+00	2.978942e+02	3.880054e+02	1.266271e+03	4.307287e-01	3.149393e+00
1.311122e+00	2.978942e+02	3.880054e+02	5.691276e+02	3.015262e-01	3.149393e+00
1.311122e+00	2.978942e+02	3.880054e+02	5.691276e+02	4.307287e-01	2.757817e+00
1.311122e+00	2.978942e+02	3.880054e+02	1.266271e+03	3.015262e-01	2.757817e+00
1.311122e+00	2.978942e+02	5.932212e+02	5.691276e+02	3.015262e-01	2.757817e+00
1.311122e+00	2.978942e+02	5.932212e+02	1.266271e+03	4.307287e-01	2.757817e+00
1.311122e+00	2.978942e+02	5.932212e+02	1.266271e+03	3.015262e-01	3.149393e+00
1.311122e+00	2.978942e+02	5.932212e+02	1.266271e+03	3.015262e-01	2.757817e+00
1.311122e+00	2.978942e+02	1.808558e+02	1.387423e+03	1.677938e-01	2.454828e-01
1.311122e+00	2.978942e+02	7.774188e+02	1.387423e+03	1.677938e-01	2.454828e-01
1.311122e+00	2.978942e+02	1.808558e+02	1.101714e+03	1.677938e-01	2.454828e-01
1.311122e+00	2.978942e+02	1.808558e+02	1.387423e+03	2.620113e-01	2.454828e-01
1.311122e+00	2.978942e+02	1.808558e+02	1.387423e+03	1.677938e-01	3.216358e+00
1.311122e+00	2.978942e+02	1.808558e+02	1.101714e+03	2.620113e-01	3.216358e+00
1.311122e+00	2.978942e+02	7.774188e+02	1.387423e+03	2.620113e-01	3.216358e+00
1.311122e+00	2.978942e+02	7.774188e+02	1.101714e+03	1.677938e-01	3.216358e+00
1.311122e+00	2.978942e+02	7.774188e+02	1.101714e+03	2.620113e-01	2.454828e-01
1.311122e+00	2.978942e+02	7.774188e+02	1.101714e+03	2.620113e-01	3.216358e+00
1.311122e+00	2.978942e+02	6.550146e+02	8.426260e+02	3.375484e-01	2.315592e+00
1.311122e+00	2.978942e+02	8.075214e+01	8.426260e+02	3.375484e-01	2.315592e+00
1.311122e+00	2.978942e+02	6.550146e+02	6.652371e+02	3.375484e-01	2.315592e+00
1.311122e+00	2.978942e+02	6.550146e+02	8.426260e+02	4.987156e-01	2.315592e+00
1.311122e+00	2.978942e+02	6.550146e+02	8.426260e+02	3.375484e-01	1.598202e-01
1.311122e+00	2.978942e+02	6.550146e+02	6.652371e+02	4.987156e-01	1.598202e-01
1.311122e+00	2.978942e+02	8.075214e+01	8.426260e+02	4.987156e-01	1.598202e-01
1.311122e+00	2.978942e+02	8.075214e+01	6.652371e+02	3.375484e-01	1.598202e-01
1.311122e+00	2.978942e+02	8.075214e+01	6.652371e+02	4.987156e-01	2.315592e+00
1.311122e+00	2.978942e+02	8.075214e+01	6.652371e+02	4.987156e-01	1.598202e-01
1.311122e+00	2.978942e+02	6.117373e+02	1.350790e+03	4.988151e-01	2.960377e+00
1.311122e+00	2.978942e+02	1.892998e+02	1.350790e+03	4.988151e-01	2.960377e+00
1.311122e+00	2.978942e+02	6.117373e+02	8.742498e+02	4.988151e-01	2.960377e+00
1.311122e+00	2.978942e+02	6.117373e+02	1.350790e+03	1.760557e-01	2.960377e+00
1.311122e+00	2.978942e+02	6.117373e+02	1.350790e+03	4.988151e-01	3.620805e+00
1.311122e+00	2.978942e+02	6.117373e+02	8.742498e+02	1.760557e-01	3.620805e+00
1.311122e+00	2.978942e+02	1.892998e+02	1.350790e+03	1.760557e-01	3.620805e+00
1.311122e+00	2.978942e+02	1.892998e+02	8.742498e+02	4.988151e-01	3.620805e+00
1.311122e+00	2.978942e+02	1.892998e+02	8.742498e+02	1.760557e-01	2.960377e+00
1.311122e+00	2.978942e+02	1.892998e+02	8.742498e+02	1.760557e-01	3.620805e+00
1.311122e+00	2.978942e+02	8.319195e+01	9.270793e+02	1.058435e-01	5.356943e-01
1.311122e+00	2.978942e+02	8.862420e+02	9.270793e+02	1.058435e-01	5.356943e-01
1.311122e+00	2.978942e+02	8.319195e+01	1.435728e+03	1.058435e-01	5.356943e-01
1.311122e+00	2.978942e+02	8.319195e+01	9.270793e+02	3.882596e-01	5.356943e-01
1.311122e+00	2.978942e+02	8.319195e+01	9.270793e+02	1.058435e-01	5.642659e-01
1.311122e+00	2.978942e+02	8.319195e+01	1.435728e+03	3.882596e-01	5.642659e-01
1.311122e+00	2.978942e+02	8.862420e+02	9.270793e+02	3.882596e-01	5.642659e-01
1.311122e+00	2.978942e+02	8.862420e+02	1.435728e+03	1.058435e-01	5.642659e-01
1.311122e+00	2.978942e+02	8.862420e+02	1.435728e+03	3.882596e-01	5.356943e-01
1.311122e+00	2.978942e+02	8.862420e+02	1.435728e+03	3.882596e-01	5.642659e-01
1.311122e+00	2.978942e+02	3.452153e+02	1.124167e+03	2.825915e-01	3.622887e+00
1.311122e+00	2.978942e+02	7.031429e+02	1.124167e+03	2.825915e-01	3.622887e+00
1.311122e+00	2.978942e+02	3.452153e+02	1.193977e+03	2.825915e-01	3.622887e+00
1.311122e+00	2.978942e+02	3.452153e+02	1.124167e+03	1.482582e-01	3.622887e+00
1.311122e+00	2.978942e+02	3.452153e+02	1.124167e+03	2.825915e-01	1.482531e+00
1.311122e+00	2.978942e+02	3.452153e+02	1.193977e+03	1.482582e-01	1.482531e+00
1.311122e+00	2.978942e+02	7.031429e+02	1.124167e+03	1.482582e-01	1.482531e+00
1.311122e+00	2.978942e+02	7.031429e+02	1.193977e+03	2.825915e-01	1.482531e+00
1.311122e+00	2.978942e+02	7.031429e+02	1.193977e+03	1.482582e-01	3.622887e+00
1.311122e+00	2.978942e+02	7.031429e+02	1.193977e+03	1.482582e-01	1.482531e+00
1.311122e+00	2.978942e+02	8.194504e+02	6.692065e+02	2.271419e-01	1.930680e+00
1.311122e+00	2.978942e+02	3.812993e+02	6.692065e+02	2.271419e-01	1.930680e+00
1.311122e+00	2.978942e+02	8.194504e+02	5.075302e+02	2.271419e-01	1.930680e+00
1.311122e+00	2.978942e+02	8.194504e+02	6.692065e+02	3.597970e-01	1.930680e+00
1.311122e+00	2.978942e+02	8.194504e+02	6.692065e+02	2.271419e-01	2.415959e+00
1.311122e+00	2.978942e+02	8.194504e+02	5.075302e+02	3.597970e-01	2.415959e+00
1.311122e+00	2.978942e+02	3.812993e+02	6.692065e+02	3.597970e-01	2.415959e+00
1.311122e+00	2.978942e+02	3.812993e+02	5.075302e+02	2.271419e-01	2.415959e+00
1.311122e+00	2.978942e+02	3.812993e+02	5.075302e+02	3.597970e-01	1.930680e+00
1.311122e+00	2.978942e+02	3.812993e+02	5.075302e+02	3.597970e-01	2.415959e+00
1.311122e+00	2.978942e+02	8.328183e+02	1.339697e+03	5.951234e-02	4.768894e-01
1.311122e+00	2.978942e+02	9.510072e+02	1.339697e+03	5.951234e-02	4.768894e-01
1.311122e+00	2.978942e+02	8.328183e+02	6.727955e+02	5.951234e-02	4.768894e-01
1.311122e+00	2.978942e+02	8.328183e+02	1.339697e+03	1.169052e-01	4.768894e-01
1.311122e+00	2.978942e+02	8.328183e+02	1.339697e+03	5.951234e-02	2.851193e+00
1.311122e+00	2.978942e+02	8.328183e+02	6.727955e+02	1.169052e-01	2.851193e+00
1.311122e+00	2.978942e+02	9.510072e+02	1.339697e+03	1.169052e-01	2.851193e+00
1.311122e+00	2.978942e+02	9.510072e+02	6.727955e+02	5.951234e-02	2.851193e+00
1.311122e+00	2.978942e+02	9.510072e+02	6.727955e+02	1.169052e-01	4.768894e-01
1.311122e+00	2.978942e+02	9.510072e+02	6.727955e+02	1.169052e-01	2.851193e+00
1.311122e+00	2.978942e+02	3.625485e+02	8.844935e+02	4.542894e-01	2.020715e+00
1.311122e+00	2.978942e+02	1.333207e+02	8.844935e+02	4.542894e-01	2.020715e+00
1.311122e+00	2.978942e+02	3.625485e+02	1.111227e+03	4.542894e-01	2.020715e+00
1.311122e+00	2.978942e+02	3.625485e+02	8.844935e+02	3.344864e-01	2.020715e+00
1.311122e+00	2.978942e+02	3.625485e+02	8.844935e+02	4.542894e-01	1.793535e+00
1.311122e+00	2.978942e+02	3.625485e+02	1.111227e+03	3.344864e-01	1.793535e+00
1.311122e+00	2.978942e+02	1.333207e+02	8.844935e+02	3.344864e-01	1.793535e+00
1.311122e+00	2.978942e+02	1.333207e+02	1.111227e+03	4.542894e-01	1.793535e+00
1.311122e+00	2.978942e+02	1.333207e+02	1.111227e+03	3.344864e-01	2.020715e+00
1.311122e+00	2.978942e+02	1.333207e+02	1.111227e+03	3.344864e-01	1.793535e+00
1.311122e+00	2.978942e+02	6.973061e+01	1.066198e+03	2.722239e-01	1.123752e+00
1.311122e+00	2.978942e+02	4.414243e+02	1.066198e+03	2.722239e-01	1.123752e+00
1.311122e+00	2.978942e+02	6.973061e+01	1.259200e+03	2.722239e-01	1.123752e+00
1.311122e+00	2.978942e+02	6.973061e+01	1.066198e+03	2.018040e-01	1.123752e+00
1.311122e+00	2.978942e+02	6.973061e+01	1.066198e+03	2.722239e-01	2.532322e-01
1.311122e+00	2.978942e+02	6.973061e+01	1.259200e+03	2.018040e-01	2.532322e-01
1.311122e+00	2.978942e+02	4.414243e+02	1.066198e+03	2.018040e-01	2.532322e-01
1.311122e+00	2.978942e+02	4.414243e+02	1.259200e+03	2.722239e-01	2.532322e-01
1.311122e+00	2.978942e+02	4.414243e+02	1.259200e+03	2.018040e-01	1.123752e+00
1.311122e+00	2.978942e+02	4.414243e+02	1.259200e+03	2.018040e-01	2.532322e-01
1.311122e+00	2.978942e+02	5.944365e+02	6.422446e+02	3.294651e-01	3.431348e+00
1.311122e+00	2.978942e+02	6.342318e+02	6.422446e+02	3.294651e-01	3.431348e+00
1.311122e+00	2.978942e+02	5.944365e+02	9.458004e+02	3.294651e-01	3.431348e+00
1.311122e+00	2.978942e+02	5.944365e+02	6.422446e+02	4.182926e-01	3.431348e+00
1.311122e+00	2.978942e+02	5.944365e+02	6.422446e+02	3.294651e-01	3.185602e+00
1.311122e+00	2.978942e+02	5.944365e+02	9.458004e+02	4.182926e-01	3.185602e+00
1.311122e+00	2.978942e+02	6.342318e+02	6.422446e+02	4.182926e-01	3.185602e+00
1.311122e+00	2.978942e+02	6.342318e+02	9.458004e+02	3.294651e-01	3.185602e+00
1.311122e+00	2.978942e+02	6.342318e+02	9.458004e+02	4.182926e-01	3.431348e+00
1.311122e+00	2.978942e+02	6.342318e+02	9.458004e+02	4.182926e-01	3.185602e+00
1.311122e+00	2.978942e+02	6.372553e+02	1.164323e+03	3.914155e-01	3.830657e+00
1.311122e+00	2.978942e+02	5.255317e+02	1.164323e+03	3.914155e-01	3.830657e+00
1.311122e+00	2.978942e+02	6.372553e+02	5.297522e+02	3.914155e-01	3.830657e+00
1.311122e+00	2.978942e+02	6.372553e+02	1.164323e+03	2.353824e-01	3.830657e+00
1.311122e+00	2.978942e+02	6.372553e+02	1.164323e+03	3.914155e-01	5.949631e-01
1.311122e+00	2.978942e+02	6.372553e+02	5.297522e+02	2.353824e-01	5.949631e-01
1.311122e+00	2.978942e+02	5.255317e+02	1.164323e+03	2.353824e-01	5.949631e-01
1.311122e+00	2.978942e+02	5.255317e+02	5.297522e+02	3.914155e-01	5.949631e-01
1.311122e+00	2.978942e+02	5.255317e+02	5.297522e+02	2.353824e-01	3.830657e+00
1.311122e+00	2.978942e+02	5.255317e+02	5.297522e+02	2.353824e-01	5.949631e-01
1.311122e+00	2.978942e+02	1.669397e+02	6.192839e+02	1.109572e-01	1.659440e+00
1.311122e+00	2.978942e+02	3.325097e+02	6.192839e+02	1.109572e-01	1.659440e+00
1.311122e+00	2.978942e+02	1.669397e+02	1.218153e+03	1.109572e-01	1.659440e+00
1.311122e+00	2.978942e+02	1.669397e+02	6.192839e+02	4.695598e-01	1.659440e+00
1.311122e+00	2.978942e+02	1.669397e+02	6.192839e+02	1.109572e-01	3.527331e+00
1.311122e+00	2.978942e+02	1.669397e+02	1.218153e+03	4.695598e-01	3.527331e+00
1.311122e+00	2.978942e+02	3.325097e+02	6.192839e+02	4.695598e-01	3.527331e+00
1.311122e+00	2.978942e+02	3.325097e+02	1.218153e+03	1.109572e-01	3.527331e+00
1.311122e+00	2.978942e+02	3.325097e+02	1.218153e+03	4.695598e-01	1.659440e+00
1.311122e+00	2.978942e+02	3.325097e+02	1.218153e+03	4.695598e-01	3.527331e+00
1.311122e+00	2.978942e+02	4.058542e+02	1.422197e+03	3.755858e-01	2.747479e+00
1.401800e+00	3.068714e+02	2.355145e+01	1.422197e+03	3.755858e-01	2.747479e+00
1.311122e+00	2.978942e+02	4.058542e+02	1.413993e+03	3.755858e-01	2.747479e+00
1.311122e+00	2.978942e+02	4.058542e+02	1.422197e+03	9.420340e-02	2.747479e+00
1.311122e+00	2.978942e+02	4.058542e+02	1.422197e+03	3.755858e-01	2.446875e+00
1.311122e+00	2.978942e+02	4.058542e+02	1.413993e+03	9.420340e-02	2.446875e+00
1.401800e+00	3.068714e+02	2.355145e+01	1.422197e+03	9.420340e-02	2.446875e+00
1.401800e+00	3.068714e+02	2.355145e+01	1.413993e+03	3.755858e-01	2.446875e+00
1.401800e+00	3.068714e+02	2.355145e+01	1.413993e+03	9.420340e-02	2.747479e+00
1.401800e+00	3.068714e+02	2.355145e+01	1.413993e+03	9.420340e-02	2.446875e+00
1.311122e+00	2.978942e+02	9.305144e+02	8.459079e+02	2.076495e-01	8.101144e-01
1.311122e+00	2.978942e+02	8.414506e+02	8.459079e+02	2.076495e-01	8.101144e-01
1.311122e+00	2.978942e+02	9.305144e+02	8.505630e+02	2.076495e-01	8.101144e-01
1.311122e+00	2.978942e+02	9.305144e+02	8.459079e+02	3.294718e-01	8.101144e-01
1.311122e+00	2.978942e+02	9.305144e+02	8.459079e+02	2.076495e-01	1.389218e+00
1.311122e+00	2.978942e+02	9.305144e+02	8.505630e+02	3.294718e-01	1.389218e+00
1.311122e+00	2.978942e+02	8.414506e+02	8.459079e+02	3.294718e-01	1.389218e+00
1.311122e+00	2.978942e+02	8.414506e+02	8.505630e+02	2.076495e-01	1.389218e+00
1.311122e+00	2.978942e+02	8.414506e+02	8.505630e+02	3.294718e-01	8.101144e-01
1.311122e+00	2.978942e+02	8.414506e+02	8.505630e+02	3.294718e-01	1.389218e+00
1.311122e+00	2.978942e+02	9.955641e+02	1.052893e+03	3.453732e-01	1.990973e+00
1.311122e+00	2.978942e+02	2.387100e+02	1.052893e+03	3.453732e-01	1.990973e+00
1.311122e+00	2.978942e+02	9.955641e+02	9.186275e+02	3.453732e-01	1.990973e+00
1.311122e+00	2.978942e+02	9.955641e+02	1.052893e+03	2.732083e-01	1.990973e+00
1.311122e+00	2.978942e+02	9.955641e+02	1.052893e+03	3.453732e-01	9.519188e-01
1.311122e+00	2.978942e+02	9.955641e+02	9.186275e+02	2.732083e-01	9.519188e-01
1.311122e+00	2.978942e+02	2.387100e+02	1.052893e+03	2.732083e-01	9.519188e-01
1.311122e+00	2.978942e+02	2.387100e+02	9.186275e+02	3.453732e-01	9.519188e-01
1.311122e+00	2.978942e+02	2.387100e+02	9.186275e+02	2.732083e-01	1.990973e+00
1.311122e+00	2.978942e+02	2.387100e+02	9.186275e+02	2.732083e-01	9.519188e-01
1.311122e+00	2.978942e+02	4.666549e+02	7.229325e+02	1.776570e-01	3.562572e+00
1.311122e+00	2.978942e+02	9.315209e+02	7.229325e+02	1.776570e-01	3.562572e+00
1.311122e+00	2.978942e+02	4.666549e+02	1.357149e+03	1.776570e-01	3.562572e+00
1.311122e+00	2.978942e+02	4.666549e+02	7.229325e+02	4.879391e-01	3.562572e+00
1.311122e+00	2.978942e+02	4.666549e+02	7.229325e+02	1.776570e-01	3.879909e+00
1.311122e+00	2.978942e+02	4.666549e+02	1.357149e+03	4.879391e-01	3.879909e+00
1.311122e+00	2.978942e+02	9.315209e+02	7.229325e+02	4.879391e-01	3.879909e+00
1.311122e+00	2.978942e+02	9.315209e+02	1.357149e+03	1.776570e-01	3.879909e+00
1.311122e+00	2.978942e+02	9.315209e+02	1.357149e+03	4.879391e-01	3.562572e+00
1.311122e+00	2.978942e+02	9.315209e+02	1.357149e+03	4.879391e-01	3.879909e+00
1.311122e+00	2.978942e+02	2.289410e+02	1.295142e+03	4.209688e-01	5.959566e-01
1.311122e+00	2.978942e+02	7.474348e+02	1.295142e+03	4.209688e-01	5.959566e-01
1.311122e+00	2.978942e+02	2.289410e+02	1.020714e+03	4.209688e-01	5.959566e-01
1.311122e+00	2.978942e+02	2.289410e+02	1.295142e+03	7.576824e-02	5.959566e-01
1.311122e+00	2.978942e+02	2.289410e+02	1.295142e+03	4.209688e-01	2.094546e+00
1.311122e+00	2.978942e+02	2.289410e+02	1.020714e+03	7.576824e-02	2.094546e+00
1.311122e+00	2.978942e+02	7.474348e+02	1.295142e+03	7.576824e-02	2.094546e+00
1.311122e+00	2.978942e+02	7.474348e+02	1.020714e+03	4.209688e-01	2.094546e+00
1.311122e+00	2.978942e+02	7.474348e+02	1.020714e+03	7.576824e-02	5.959566e-01
1.311122e+00	2.978942e+02	7.474348e+02	1.020714e+03	7.576824e-02	2.094546e+00
1.311122e+00	2.978942e+02	7.030560e+02	9.964307e+02	1.407300e-01	2.900153e+00
1.311122e+00	2.978942e+02	4.297528e+02	9.964307e+02	1.407300e-01	2.900153e+00
1.311122e+00	2.978942e+02	7.030560e+02	7.071611e+02	1.407300e-01	2.900153e+00
1.311122e+00	2.978942e+02	7.030560e+02	9.964307e+02	2.915916e-01	2.900153e+00
1.311122e+00	2.978942e+02	7.030560e+02	9.964307e+02	1.407300e-01	1.032501e+00
1.311122e+00	2.978942e+02	7.030560e+02	7.071611e+02	2.915916e-01	1.032501e+00
1.311122e+00	2.978942e+02	4.297528e+02	9.964307e+02	2.915916e-01	1.032501e+00
1.311122e+00	2.978942e+02	4.297528e+02	7.071611e+02	1.407300e-01	1.032501e+00
1.311122e+00	2.978942e+02	4.297528e+02	7.071611e+02	2.915916e-01	2.900153e+00
1.311122e+00	2.978942e+02	4.297528e+02	7.071611e+02	2.915916e-01	1.032501e+00
1.311122e+00	2.978942e+02	5.356021e+02	1.443072e+03	2.457470e-01	2.376120e+00
1.311122e+00	2.978942e+02	2.895565e+02	1.443072e+03	2.457470e-01	2.376120e+00
1.311122e+00	2.978942e+02	5.356021e+02	7.521161e+02	2.457470e-01	2.376120e+00
1.311122e+00	2.978942e+02	5.356021e+02	1.443072e+03	1.370295e-01	2.376120e+00
1.311122e+00	2.978942e+02	5.356021e+02	1.443072e+03	2.457470e-01	2.748123e+00
1.311122e+00	2.978942e+02	5.356021e+02	7.521161e+02	1.370295e-01	2.748123e+00
1.311122e+00	2.978942e+02	2.895565e+02	1.443072e+03	1.370295e-01	2.748123e+00
1.311122e+00	2.978942e+02	2.895565e+02	7.521161e+02	2.457470e-01	2.748123e+00
1.311122e+00	2.978942e+02	2.895565e+02	7.521161e+02	1.370295e-01	2.376120e+00
1.311122e+00	2.978942e+02	2.895565e+02	7.521161e+02	1.370295e-01	2.748123e+00
9.791681e-01	2.650308e+02	6.616549e+00	7.732746e+02	3.027682e-01	1.849161e-01
1.311122e+00	2.978942e+02	6.074531e+02	7.732746e+02	3.027682e-01	1.849161e-01
9.791681e-01	2.650308e+02	6.616549e+00	1.440668e+03	3.027682e-01	1.849161e-01
9.791681e-01	2.650308e+02	6.616549e+00	7.732746e+02	3.705400e-01	1.849161e-01
9.791681e-01	2.650308e+02	6.616549e+00	7.732746e+02	3.027682e-01	1.686080e+00
9.791681e-01	2.650308e+02	6.616549e+00	1.440668e+03	3.705400e-01	1.686080e+00
1.311122e+00	2.978942e+02	6.074531e+02	7.732746e+02	3.705400e-01	1.686080e+00
1.311122e+00	2.978942e+02	6.074531e+02	1.440668e+03	3.027682e-01	1.686080e+00
1.311122e+00	2.978942e+02	6.074531e+02	1.440668e+03	3.705400e-01	1.849161e-01
1.311122e+00	2.978942e+02	6.074531e+02	1.440668e+03	3.705400e-01	1.686080e+00
1.311122e+00	2.978942e+02	2.987144e+02	1.216449e+03	8.576953e-02	3.209891e+00
1.311122e+00	2.978942e+02	7.906865e+02	1.216449e+03	8.576953e-02	3.209891e+00
1.311122e+00	2.978942e+02	2.987144e+02	1.183289e+03	8.576953e-02	3.209891e+00
1.311122e+00	2.978942e+02	2.987144e+02	1.216449e+03	1.656947e-01	3.209891e+00
1.311122e+00	2.978942e+02	2.987144e+02	1.216449e+03	8.576953e-02	3.604418e-01
1.311122e+00	2.978942e+02	2.987144e+02	1.183289e+03	1.656947e-01	3.604418e-01
1.311122e+00	2.978942e+02	7.906865e+02	1.216449e+03	1.656947e-01	3.604418e-01
1.311122e+00	2.978942e+02	7.906865e+02	1.183289e+03	8.576953e-02	3.604418e-01
1.311122e+00	2.978942e+02	7.906865e+02	1.183289e+03	1.656947e-01	3.209891e+00
1.311122e+00	2.978942e+02	7.906865e+02	1.183289e+03	1.656947e-01	3.604418e-01
1.311122e+00	2.978942e+02	7.727532e+02	5.154017e+02	4.803271e-01	1.283710e+00
1.311122e+00	2.978942e+02	9.766291e+01	5.154017e+02	4.803271e-01	1.283710e+00
1.311122e+00	2.978942e+02	7.727532e+02	6.197667e+02	4.803271e-01	1.283710e+00
1.311122e+00	2.978942e+02	7.727532e+02	5.154017e+02	3.981143e-01	1.283710e+00
1.311122e+00	2.978942e+02	7.727532e+02	5.154017e+02	4.803271e-01	3.288430e+00
1.311122e+00	2.978942e+02	7.727532e+02	6.197667e+02	3.981143e-01	3.288430e+00
1.311122e+00	2.978942e+02	9.766291e+01	5.154017e+02	3.981143e-01	3.288430e+00
1.311122e+00	2.978942e+02	9.766291e+01	6.197667e+02	4.803271e-01	3.288430e+00
1.311122e+00	2.978942e+02	9.766291e+01	6.197667e+02	3.981143e-01	1.283710e+00
1.311122e+00	2.978942e+02	9.766291e+01	6.197667e+02	3.981143e-01	3.288430e+00
1.311122e+00	2.978942e+02	7.951972e+02	1.243600e+03	1.729076e-01	2.521611e+00
1.311122e+00	2.978942e+02	6.639460e+02	1.243600e+03	1.729076e-01	2.521611e+00
1.311122e+00	2.978942e+02	7.951972e+02	1.498819e+03	1.729076e-01	2.521611e+00
1.311122e+00	2.978942e+02	7.951972e+02	1.243600e+03	3.529827e-01	2.521611e+00
1.311122e+00	2.978942e+02	7.951972e+02	1.243600e+03	1.729076e-01	4.587622e-01
1.311122e+00	2.978942e+02	7.951972e+02	1.498819e+03	3.529827e-01	4.587622e-01
1.311122e+00	2.978942e+02	6.639460e+02	1.243600e+03	3.529827e-01	4.587622e-01
1.311122e+00	2.978942e+02	6.639460e+02	1.498819e+03	1.729076e-01	4.587622e-01
1.311122e+00	2.978942e+02	6.639460e+02	1.498819e+03	3.529827e-01	2.521611e+00
1.311122e+00	2.978942e+02	6.639460e+02	1.498819e+03	3.529827e-01	4.587622e-01
1.311122e+00	2.978942e+02	2.587100e+02	5.420667e+02	3.408907e-01	9.736458e-01
1.311122e+00	2.978942e+02	4.828765e+02	5.420667e+02	3.408907e-01	9.736458e-01
1.311122e+00	2.978942e+02	2.587100e+02	8.123714e+02	3.408907e-01	9.736458e-01
1.311122e+00	2.978942e+02	2.587100e+02	5.420667e+02	1.265034e-01	9.736458e-01
1.311122e+00	2.978942e+02	2.587100e+02	5.420667e+02	3.408907e-01	3.391090e+00
1.311122e+00	2.978942e+02	2.587100e+02	8.123714e+02	1.265034e-01	3.391090e+00
1.311122e+00	2.978942e+02	4.828765e+02	5.420667e+02	1.265034e-01	3.391090e+00
1.311122e+00	2.978942e+02	4.828765e+02	8.123714e+02	3.408907e-01	3.391090e+00
