cross	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_membrane_membrane	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_membrane_attracted	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_attracted_membrane	cell_definitions/cell_definition/phenotype/motility/migration_bias_attracted	cell_definitions/cell_definition/phenotype/volume/total_attracted
0.000000e+00	3.492113e-01	9.981723e-01	4.465477e-01	6.974881e-02	4.385125e+03
1.000000e+00	3.492113e-01	9.981723e-01	4.465477e-01	8.127662e-01	3.361700e+03
1.000000e+00	3.492113e-01	9.981723e-01	4.465477e-01	8.127662e-01	4.385125e+03
0.000000e+00	9.405658e-01	3.897947e-01	9.653641e-01	8.828387e-01	5.338239e+03
1.000000e+00	5.954863e-01	3.897947e-01	9.653641e-01	8.828387e-01	5.338239e+03
1.000000e+00	9.405658e-01	3.785779e-01	9.653641e-01	8.828387e-01	5.338239e+03
1.000000e+00	9.405658e-01	3.897947e-01	8.857618e-01	8.828387e-01	5.338239e+03
0.000000e+00	9.405658e-01	3.897947e-01	9.653641e-01	2.077025e-01	5.338239e+03
0.000000e+00	9.405658e-01	3.897947e-01	9.653641e-01	8.828387e-01	3.644083e+03
0.000000e+00	9.405658e-01	3.785779e-01	8.857618e-01	2.077025e-01	3.644083e+03
0.000000e+00	5.954863e-01	3.897947e-01	8.857618e-01	2.077025e-01	3.644083e+03
0.000000e+00	5.954863e-01	3.785779e-01	9.653641e-01	2.077025e-01	3.644083e+03
0.000000e+00	5.954863e-01	3.785779e-01	8.857618e-01	8.828387e-01	3.644083e+03
0.000000e+00	5.954863e-01	3.785779e-01	8.857618e-01	2.077025e-01	5.338239e+03
0.000000e+00	5.954863e-01	3.785779e-01	8.857618e-01	2.077025e-01	3.644083e+03
1.000000e+00	8.885861e-01	8.431021e-01	3.817899e-01	5.749578e-01	3.016957e+03
1.000000e+00	6.333709e-01	8.431021e-01	3.817899e-01	5.749578e-01	3.016957e+03
1.000000e+00	8.885861e-01	6.286946e-01	3.817899e-01	5.749578e-01	3.016957e+03
1.000000e+00	8.885861e-01	8.431021e-01	5.099484e-01	5.749578e-01	3.016957e+03
0.000000e+00	8.885861e-01	8.431021e-01	3.817899e-01	3.568028e-01	3.016957e+03
1.000000e+00	8.885861e-01	8.431021e-01	3.817899e-01	5.749578e-01	4.637882e+03
1.000000e+00	8.885861e-01	6.286946e-01	5.099484e-01	3.568028e-01	4.637882e+03
1.000000e+00	6.333709e-01	8.431021e-01	5.099484e-01	3.568028e-01	4.637882e+03
1.000000e+00	6.333709e-01	6.286946e-01	3.817899e-01	3.568028e-01	4.637882e+03
1.000000e+00	6.333709e-01	6.286946e-01	5.099484e-01	5.749578e-01	4.637882e+03
1.000000e+00	6.333709e-01	6.286946e-01	5.099484e-01	3.568028e-01	3.016957e+03
0.000000e+00	6.333709e-01	6.286946e-01	5.099484e-01	3.568028e-01	4.637882e+03
1.000000e+00	2.705185e-01	2.228256e-02	8.901681e-01	3.785834e-01	4.990766e+03
1.000000e+00	3.874623e-01	2.228256e-02	8.901681e-01	3.785834e-01	4.990766e+03
1.000000e+00	2.705185e-01	2.482969e-01	8.901681e-01	3.785834e-01	4.990766e+03
1.000000e+00	2.705185e-01	2.228256e-02	7.071313e-02	3.785834e-01	4.990766e+03
1.000000e+00	2.705185e-01	2.228256e-02	8.901681e-01	7.438642e-01	4.990766e+03
1.000000e+00	2.705185e-01	2.228256e-02	8.901681e-01	3.785834e-01	4.050801e+03
1.000000e+00	2.705185e-01	2.482969e-01	7.071313e-02	7.438642e-01	4.050801e+03
1.000000e+00	3.874623e-01	2.228256e-02	7.071313e-02	7.438642e-01	4.050801e+03
1.000000e+00	3.874623e-01	2.482969e-01	8.901681e-01	7.438642e-01	4.050801e+03
1.000000e+00	3.874623e-01	2.482969e-01	7.071313e-02	3.785834e-01	4.050801e+03
0.000000e+00	3.874623e-01	2.482969e-01	7.071313e-02	7.438642e-01	4.990766e+03
1.000000e+00	3.874623e-01	2.482969e-01	7.071313e-02	7.438642e-01	4.050801e+03
0.000000e+00	1.940203e-01	5.616106e-01	5.357969e-02	9.735031e-01	4.396841e+03
0.000000e+00	1.083698e-01	5.616106e-01	5.357969e-02	9.735031e-01	4.396841e+03
0.000000e+00	1.940203e-01	8.817972e-01	5.357969e-02	9.735031e-01	4.396841e+03
0.000000e+00	1.940203e-01	5.616106e-01	3.976521e-01	9.735031e-01	4.396841e+03
0.000000e+00	1.940203e-01	5.616106e-01	5.357969e-02	7.735438e-01	4.396841e+03
0.000000e+00	1.940203e-01	5.616106e-01	5.357969e-02	9.735031e-01	3.292310e+03
1.000000e+00	1.940203e-01	8.817972e-01	3.976521e-01	7.735438e-01	3.292310e+03
1.000000e+00	1.083698e-01	5.616106e-01	3.976521e-01	7.735438e-01	3.292310e+03
1.000000e+00	1.083698e-01	8.817972e-01	5.357969e-02	7.735438e-01	3.292310e+03
0.000000e+00	1.083698e-01	8.817972e-01	3.976521e-01	9.735031e-01	3.292310e+03
1.000000e+00	1.083698e-01	8.817972e-01	3.976521e-01	7.735438e-01	4.396841e+03
1.000000e+00	1.083698e-01	8.817972e-01	3.976521e-01	7.735438e-01	3.292310e+03
0.000000e+00	5.920656e-01	3.657906e-01	5.621578e-01	4.269069e-02	3.678077e+03
0.000000e+00	8.541602e-01	3.657906e-01	5.621578e-01	4.269069e-02	3.678077e+03
0.000000e+00	5.920656e-01	4.955933e-01	5.621578e-01	4.269069e-02	3.678077e+03
0.000000e+00	5.920656e-01	3.657906e-01	9.584540e-01	4.269069e-02	3.678077e+03
0.000000e+00	5.920656e-01	3.657906e-01	5.621578e-01	1.376415e-01	3.678077e+03
0.000000e+00	5.920656e-01	3.657906e-01	5.621578e-01	4.269069e-02	5.048826e+03
0.000000e+00	5.920656e-01	4.955933e-01	9.584540e-01	1.376415e-01	5.048826e+03
0.000000e+00	8.541602e-01	3.657906e-01	9.584540e-01	1.376415e-01	5.048826e+03
0.000000e+00	8.541602e-01	4.955933e-01	5.621578e-01	1.376415e-01	5.048826e+03
0.000000e+00	8.541602e-01	4.955933e-01	9.584540e-01	4.269069e-02	5.048826e+03
0.000000e+00	8.541602e-01	4.955933e-01	9.584540e-01	1.376415e-01	3.678077e+03
0.000000e+00	8.541602e-01	4.955933e-01	9.584540e-01	1.376415e-01	5.048826e+03
0.000000e+00	7.342130e-01	6.417339e-01	8.630566e-01	1.890975e-01	4.150629e+03
0.000000e+00	5.493554e-01	6.417339e-01	8.630566e-01	1.890975e-01	4.150629e+03
0.000000e+00	7.342130e-01	8.635898e-01	8.630566e-01	1.890975e-01	4.150629e+03
0.000000e+00	7.342130e-01	6.417339e-01	3.027472e-01	1.890975e-01	4.150629e+03
0.000000e+00	7.342130e-01	6.417339e-01	8.630566e-01	8.751696e-01	4.150629e+03
0.000000e+00	7.342130e-01	6.417339e-01	8.630566e-01	1.890975e-01	3.828489e+03
0.000000e+00	7.342130e-01	8.635898e-01	3.027472e-01	8.751696e-01	3.828489e+03
0.000000e+00	5.493554e-01	6.417339e-01	3.027472e-01	8.751696e-01	3.828489e+03
1.000000e+00	5.493554e-01	8.635898e-01	8.630566e-01	8.751696e-01	3.828489e+03
0.000000e+00	5.493554e-01	8.635898e-01	3.027472e-01	1.890975e-01	3.828489e+03
0.000000e+00	5.493554e-01	8.635898e-01	3.027472e-01	8.751696e-01	4.150629e+03
0.000000e+00	5.493554e-01	8.635898e-01	3.027472e-01	8.751696e-01	3.828489e+03
1.000000e+00	1.164504e-01	4.615697e-01	3.698684e-01	7.644353e-01	4.872147e+03
1.000000e+00	3.035686e-01	4.615697e-01	3.698684e-01	7.644353e-01	4.872147e+03
0.000000e+00	1.164504e-01	2.596203e-01	3.698684e-01	7.644353e-01	4.872147e+03
0.000000e+00	1.164504e-01	4.615697e-01	8.635471e-01	7.644353e-01	4.872147e+03
0.000000e+00	1.164504e-01	4.615697e-01	3.698684e-01	2.028767e-02	4.872147e+03
1.000000e+00	1.164504e-01	4.615697e-01	3.698684e-01	7.644353e-01	4.493695e+03
0.000000e+00	1.164504e-01	2.596203e-01	8.635471e-01	2.028767e-02	4.493695e+03
0.000000e+00	3.035686e-01	4.615697e-01	8.635471e-01	2.028767e-02	4.493695e+03
0.000000e+00	3.035686e-01	2.596203e-01	3.698684e-01	2.028767e-02	4.493695e+03
1.000000e+00	3.035686e-01	2.596203e-01	8.635471e-01	7.644353e-01	4.493695e+03
0.000000e+00	3.035686e-01	2.596203e-01	8.635471e-01	2.028767e-02	4.872147e+03
0.000000e+00	3.035686e-01	2.596203e-01	8.635471e-01	2.028767e-02	4.493695e+03
1.000000e+00	4.107102e-01	9.857268e-01	6.913277e-01	3.532658e-01	5.455095e+03
0.000000e+00	2.078863e-01	9.857268e-01	6.913277e-01	3.532658e-01	5.455095e+03
1.000000e+00	4.107102e-01	6.107702e-01	6.913277e-01	3.532658e-01	5.455095e+03
0.000000e+00	4.107102e-01	9.857268e-01	6.671092e-01	3.532658e-01	5.455095e+03
1.000000e+00	4.107102e-01	9.857268e-01	6.913277e-01	4.896626e-01	5.455095e+03
1.000000e+00	4.107102e-01	9.857268e-01	6.913277e-01	3.532658e-01	5.329138e+03
1.000000e+00	4.107102e-01	6.107702e-01	6.671092e-01	4.896626e-01	5.329138e+03
1.000000e+00	2.078863e-01	9.857268e-01	6.671092e-01	4.896626e-01	5.329138e+03
1.000000e+00	2.078863e-01	6.107702e-01	6.913277e-01	4.896626e-01	5.329138e+03
1.000000e+00	2.078863e-01	6.107702e-01	6.671092e-01	3.532658e-01	5.329138e+03
1.000000e+00	2.078863e-01	6.107702e-01	6.671092e-01	4.896626e-01	5.455095e+03
1.000000e+00	2.078863e-01	6.107702e-01	6.671092e-01	4.896626e-01	5.329138e+03
1.000000e+00	8.090609e-01	1.805622e-01	1.978178e-01	6.629196e-01	3.478551e+03
1.000000e+00	9.537989e-01	1.805622e-01	1.978178e-01	6.629196e-01	3.478551e+03
1.000000e+00	8.090609e-01	1.259122e-02	1.978178e-01	6.629196e-01	3.478551e+03
1.000000e+00	8.090609e-01	1.805622e-01	2.278757e-01	6.629196e-01	3.478551e+03
1.000000e+00	8.090609e-01	1.805622e-01	1.978178e-01	5.952154e-01	3.478551e+03
1.000000e+00	8.090609e-01	1.805622e-01	1.978178e-01	6.629196e-01	3.338247e+03
1.000000e+00	8.090609e-01	1.259122e-02	2.278757e-01	5.952154e-01	3.338247e+03
1.000000e+00	9.537989e-01	1.805622e-01	2.278757e-01	5.952154e-01	3.338247e+03
1.000000e+00	9.537989e-01	1.259122e-02	1.978178e-01	5.952154e-01	3.338247e+03
1.000000e+00	9.537989e-01	1.259122e-02	2.278757e-01	6.629196e-01	3.338247e+03
1.000000e+00	9.537989e-01	1.259122e-02	2.278757e-01	5.952154e-01	3.478551e+03
1.000000e+00	9.537989e-01	1.259122e-02	2.278757e-01	5.952154e-01	3.338247e+03
0.000000e+00	7.738656e-01	9.396728e-01	9.304425e-01	1.084517e-01	4.461081e+03
0.000000e+00	2.510119e-01	9.396728e-01	9.304425e-01	1.084517e-01	4.461081e+03
0.000000e+00	7.738656e-01	3.219352e-01	9.304425e-01	1.084517e-01	4.461081e+03
0.000000e+00	7.738656e-01	9.396728e-01	6.254347e-01	1.084517e-01	4.461081e+03
1.000000e+00	7.738656e-01	9.396728e-01	9.304425e-01	7.181845e-01	4.461081e+03
0.000000e+00	7.738656e-01	9.396728e-01	9.304425e-01	1.084517e-01	5.358187e+03
1.000000e+00	7.738656e-01	3.219352e-01	6.254347e-01	7.181845e-01	5.358187e+03
1.000000e+00	2.510119e-01	9.396728e-01	6.254347e-01	7.181845e-01	5.358187e+03
1.000000e+00	2.510119e-01	3.219352e-01	9.304425e-01	7.181845e-01	5.358187e+03
0.000000e+00	2.510119e-01	3.219352e-01	6.254347e-01	1.084517e-01	5.358187e+03
1.000000e+00	2.510119e-01	3.219352e-01	6.254347e-01	7.181845e-01	4.461081e+03
1.000000e+00	2.510119e-01	3.219352e-01	6.254347e-01	7.181845e-01	5.358187e+03
0.000000e+00	3.755931e-01	1.364689e-01	4.235772e-01	9.066433e-01	3.937324e+03
1.000000e+00	5.052254e-01	1.364689e-01	4.235772e-01	9.066433e-01	3.937324e+03
0.000000e+00	3.755931e-01	8.009049e-01	4.235772e-01	9.066433e-01	3.937324e+03
0.000000e+00	3.755931e-01	1.364689e-01	1.896634e-01	9.066433e-01	3.937324e+03
0.000000e+00	3.755931e-01	1.364689e-01	4.235772e-01	3.237380e-01	3.937324e+03
0.000000e+00	3.755931e-01	1.364689e-01	4.235772e-01	9.066433e-01	3.599077e+03
1.000000e+00	3.755931e-01	8.009049e-01	1.896634e-01	3.237380e-01	3.599077e+03
0.000000e+00	5.052254e-01	1.364689e-01	1.896634e-01	3.237380e-01	3.599077e+03
1.000000e+00	5.052254e-01	8.009049e-01	4.235772e-01	3.237380e-01	3.599077e+03
0.000000e+00	5.052254e-01	8.009049e-01	1.896634e-01	9.066433e-01	3.599077e+03
1.000000e+00	5.052254e-01	8.009049e-01	1.896634e-01	3.237380e-01	3.937324e+03
0.000000e+00	5.052254e-01	8.009049e-01	1.896634e-01	3.237380e-01	3.599077e+03
1.000000e+00	8.125510e-02	6.586662e-01	5.087112e-01	4.444035e-01	3.265217e+03
1.000000e+00	9.759649e-01	6.586662e-01	5.087112e-01	4.444035e-01	3.265217e+03
1.000000e+00	8.125510e-02	7.478423e-02	5.087112e-01	4.444035e-01	3.265217e+03
1.000000e+00	8.125510e-02	6.586662e-01	2.787324e-01	4.444035e-01	3.265217e+03
0.000000e+00	8.125510e-02	6.586662e-01	5.087112e-01	1.661899e-01	3.265217e+03
1.000000e+00	8.125510e-02	6.586662e-01	5.087112e-01	4.444035e-01	3.734132e+03
0.000000e+00	8.125510e-02	7.478423e-02	2.787324e-01	1.661899e-01	3.734132e+03
0.000000e+00	9.759649e-01	6.586662e-01	2.787324e-01	1.661899e-01	3.734132e+03
0.000000e+00	9.759649e-01	7.478423e-02	5.087112e-01	1.661899e-01	3.734132e+03
1.000000e+00	9.759649e-01	7.478423e-02	2.787324e-01	4.444035e-01	3.734132e+03
0.000000e+00	9.759649e-01	7.478423e-02	2.787324e-01	1.661899e-01	3.265217e+03
0.000000e+00	9.759649e-01	7.478423e-02	2.787324e-01	1.661899e-01	3.734132e+03
1.000000e+00	6.990958e-01	4.804628e-01	1.527032e-03	5.082829e-01	5.044019e+03
1.000000e+00	2.218774e-01	4.804628e-01	1.527032e-03	5.082829e-01	5.044019e+03
1.000000e+00	6.990958e-01	5.479630e-01	1.527032e-03	5.082829e-01	5.044019e+03
1.000000e+00	6.990958e-01	4.804628e-01	8.429372e-01	5.082829e-01	5.044019e+03
0.000000e+00	6.990958e-01	4.804628e-01	1.527032e-03	8.113082e-01	5.044019e+03
1.000000e+00	6.990958e-01	4.804628e-01	1.527032e-03	5.082829e-01	4.318925e+03
1.000000e+00	6.990958e-01	5.479630e-01	8.429372e-01	8.113082e-01	4.318925e+03
1.000000e+00	2.218774e-01	4.804628e-01	8.429372e-01	8.113082e-01	4.318925e+03
1.000000e+00	2.218774e-01	5.479630e-01	1.527032e-03	8.113082e-01	4.318925e+03
1.000000e+00	2.218774e-01	5.479630e-01	8.429372e-01	5.082829e-01	4.318925e+03
1.000000e+00	2.218774e-01	5.479630e-01	8.429372e-01	8.113082e-01	5.044019e+03
1.000000e+00	2.218774e-01	5.479630e-01	8.429372e-01	8.113082e-01	4.318925e+03
1.000000e+00	6.194315e-01	5.120127e-01	3.261227e-01	7.211249e-01	5.206529e+03
1.000000e+00	4.326825e-01	5.120127e-01	3.261227e-01	7.211249e-01	5.206529e+03
1.000000e+00	6.194315e-01	1.857339e-01	3.261227e-01	7.211249e-01	5.206529e+03
1.000000e+00	6.194315e-01	5.120127e-01	4.339495e-01	7.211249e-01	5.206529e+03
0.000000e+00	6.194315e-01	5.120127e-01	3.261227e-01	4.892735e-02	5.206529e+03
1.000000e+00	6.194315e-01	5.120127e-01	3.261227e-01	7.211249e-01	3.020303e+03
0.000000e+00	6.194315e-01	1.857339e-01	4.339495e-01	4.892735e-02	3.020303e+03
0.000000e+00	4.326825e-01	5.120127e-01	4.339495e-01	4.892735e-02	3.020303e+03
0.000000e+00	4.326825e-01	1.857339e-01	3.261227e-01	4.892735e-02	3.020303e+03
1.000000e+00	4.326825e-01	1.857339e-01	4.339495e-01	7.211249e-01	3.020303e+03
0.000000e+00	4.326825e-01	1.857339e-01	4.339495e-01	4.892735e-02	5.206529e+03
0.000000e+00	4.326825e-01	1.857339e-01	4.339495e-01	4.892735e-02	3.020303e+03
1.000000e+00	2.213419e-01	3.181535e-01	8.169280e-01	2.939622e-01	3.425602e+03
0.000000e+00	6.867736e-01	3.181535e-01	8.169280e-01	2.939622e-01	3.425602e+03
1.000000e+00	2.213419e-01	6.911318e-01	8.169280e-01	2.939622e-01	3.425602e+03
1.000000e+00	2.213419e-01	3.181535e-01	9.981524e-01	2.939622e-01	3.425602e+03
0.000000e+00	2.213419e-01	3.181535e-01	8.169280e-01	9.130258e-01	3.425602e+03
1.000000e+00	2.213419e-01	3.181535e-01	8.169280e-01	2.939622e-01	5.013788e+03
0.000000e+00	2.213419e-01	6.911318e-01	9.981524e-01	9.130258e-01	5.013788e+03
0.000000e+00	6.867736e-01	3.181535e-01	9.981524e-01	9.130258e-01	5.013788e+03
1.000000e+00	6.867736e-01	6.911318e-01	8.169280e-01	9.130258e-01	5.013788e+03
0.000000e+00	6.867736e-01	6.911318e-01	9.981524e-01	2.939622e-01	5.013788e+03
1.000000e+00	6.867736e-01	6.911318e-01	9.981524e-01	9.130258e-01	3.425602e+03
0.000000e+00	6.867736e-01	6.911318e-01	9.981524e-01	9.130258e-01	5.013788e+03
1.000000e+00	2.978840e-01	8.555217e-01	2.479150e-01	8.227035e-01	4.086695e+03
0.000000e+00	8.412896e-01	8.555217e-01	2.479150e-01	8.227035e-01	4.086695e+03
1.000000e+00	2.978840e-01	4.326643e-01	2.479150e-01	8.227035e-01	4.086695e+03
1.000000e+00	2.978840e-01	8.555217e-01	5.324733e-01	8.227035e-01	4.086695e+03
1.000000e+00	2.978840e-01	8.555217e-01	2.479150e-01	5.696885e-01	4.086695e+03
1.000000e+00	2.978840e-01	8.555217e-01	2.479150e-01	8.227035e-01	4.799416e+03
1.000000e+00	2.978840e-01	4.326643e-01	5.324733e-01	5.696885e-01	4.799416e+03
1.000000e+00	8.412896e-01	8.555217e-01	5.324733e-01	5.696885e-01	4.799416e+03
1.000000e+00	8.412896e-01	4.326643e-01	2.479150e-01	5.696885e-01	4.799416e+03
1.000000e+00	8.412896e-01	4.326643e-01	5.324733e-01	8.227035e-01	4.799416e+03
1.000000e+00	8.412896e-01	4.326643e-01	5.324733e-01	5.696885e-01	4.086695e+03
1.000000e+00	8.412896e-01	4.326643e-01	5.324733e-01	5.696885e-01	4.799416e+03
0.000000e+00	9.159081e-01	3.666293e-02	7.389173e-01	1.299751e-01	4.612595e+03
0.000000e+00	8.708019e-02	3.666293e-02	7.389173e-01	1.299751e-01	4.612595e+03
0.000000e+00	9.159081e-01	9.438680e-01	7.389173e-01	1.299751e-01	4.612595e+03
0.000000e+00	9.159081e-01	3.666293e-02	9.670390e-02	1.299751e-01	4.612595e+03
1.000000e+00	9.159081e-01	3.666293e-02	7.389173e-01	4.567502e-01	4.612595e+03
0.000000e+00	9.159081e-01	3.666293e-02	7.389173e-01	1.299751e-01	4.136498e+03
1.000000e+00	9.159081e-01	9.438680e-01	9.670390e-02	4.567502e-01	4.136498e+03
1.000000e+00	8.708019e-02	3.666293e-02	9.670390e-02	4.567502e-01	4.136498e+03
1.000000e+00	8.708019e-02	9.438680e-01	7.389173e-01	4.567502e-01	4.136498e+03
0.000000e+00	8.708019e-02	9.438680e-01	9.670390e-02	1.299751e-01	4.136498e+03
1.000000e+00	8.708019e-02	9.438680e-01	9.670390e-02	4.567502e-01	4.612595e+03
1.000000e+00	8.708019e-02	9.438680e-01	9.670390e-02	4.567502e-01	4.136498e+03
1.000000e+00	9.757457e-01	7.402136e-01	1.707658e-01	3.143284e-01	3.741661e+03
1.000000e+00	1.723586e-01	7.402136e-01	1.707658e-01	3.143284e-01	3.741661e+03
1.000000e+00	9.757457e-01	1.942300e-01	1.707658e-01	3.143284e-01	3.741661e+03
1.000000e+00	9.757457e-01	7.402136e-01	4.708732e-01	3.143284e-01	3.741661e+03
0.000000e+00	9.757457e-01	7.402136e-01	1.707658e-01	1.037753e-01	3.741661e+03
0.000000e+00	9.757457e-01	7.402136e-01	1.707658e-01	3.143284e-01	4.427487e+03
0.000000e+00	9.757457e-01	1.942300e-01	4.708732e-01	1.037753e-01	4.427487e+03
0.000000e+00	1.723586e-01	7.402136e-01	4.708732e-01	1.037753e-01	4.427487e+03
0.000000e+00	1.723586e-01	1.942300e-01	1.707658e-01	1.037753e-01	4.427487e+03
1.000000e+00	1.723586e-01	1.942300e-01	4.708732e-01	3.143284e-01	4.427487e+03
0.000000e+00	1.723586e-01	1.942300e-01	4.708732e-01	1.037753e-01	3.741661e+03
0.000000e+00	1.723586e-01	1.942300e-01	4.708732e-01	1.037753e-01	4.427487e+03
1.000000e+00	3.747661e-01	4.340730e-01	6.637227e-01	6.393649e-01	4.265414e+03
1.000000e+00	9.259579e-01	4.340730e-01	6.637227e-01	6.393649e-01	4.265414e+03
1.000000e+00	3.747661e-01	6.830338e-01	6.637227e-01	6.393649e-01	4.265414e+03
1.000000e+00	3.747661e-01	4.340730e-01	9.066562e-01	6.393649e-01	4.265414e+03
1.000000e+00	3.747661e-01	4.340730e-01	6.637227e-01	9.987113e-01	4.265414e+03
1.000000e+00	3.747661e-01	4.340730e-01	6.637227e-01	6.393649e-01	3.918531e+03
0.000000e+00	3.747661e-01	6.830338e-01	9.066562e-01	9.987113e-01	3.918531e+03
1.000000e+00	9.259579e-01	4.340730e-01	9.066562e-01	9.987113e-01	3.918531e+03
0.000000e+00	9.259579e-01	6.830338e-01	6.637227e-01	9.987113e-01	3.918531e+03
1.000000e+00	9.259579e-01	6.830338e-01	9.066562e-01	6.393649e-01	3.918531e+03
0.000000e+00	9.259579e-01	6.830338e-01	9.066562e-01	9.987113e-01	4.265414e+03
1.000000e+00	9.259579e-01	6.830338e-01	9.066562e-01	9.987113e-01	3.918531e+03
0.000000e+00	1.683860e-01	8.962192e-01	2.802250e-01	2.282832e-01	4.926571e+03
0.000000e+00	5.840639e-01	8.962192e-01	2.802250e-01	2.282832e-01	4.926571e+03
0.000000e+00	1.683860e-01	4.412589e-01	2.802250e-01	2.282832e-01	4.926571e+03
0.000000e+00	1.683860e-01	8.962192e-01	6.242118e-01	2.282832e-01	4.926571e+03
1.000000e+00	1.683860e-01	8.962192e-01	2.802250e-01	5.302830e-01	4.926571e+03
0.000000e+00	1.683860e-01	8.962192e-01	2.802250e-01	2.282832e-01	3.395283e+03
1.000000e+00	1.683860e-01	4.412589e-01	6.242118e-01	5.302830e-01	3.395283e+03
1.000000e+00	5.840639e-01	8.962192e-01	6.242118e-01	5.302830e-01	3.395283e+03
1.000000e+00	5.840639e-01	4.412589e-01	2.802250e-01	5.302830e-01	3.395283e+03
1.000000e+00	5.840639e-01	4.412589e-01	6.242118e-01	2.282832e-01	3.395283e+03
1.000000e+00	5.840639e-01	4.412589e-01	6.242118e-01	5.302830e-01	4.926571e+03
1.000000e+00	5.840639e-01	4.412589e-01	6.242118e-01	5.302830e-01	3.395283e+03
1.000000e+00	5.512927e-01	2.150781e-01	7.729820e-01	7.877576e-01	3.147775e+03
1.000000e+00	3.303388e-01	2.150781e-01	7.729820e-01	7.877576e-01	3.147775e+03
1.000000e+00	5.512927e-01	9.358536e-01	7.729820e-01	7.877576e-01	3.147775e+03
1.000000e+00	5.512927e-01	2.150781e-01	6.002633e-02	7.877576e-01	3.147775e+03
1.000000e+00	5.512927e-01	2.150781e-01	7.729820e-01	3.866282e-01	3.147775e+03
1.000000e+00	5.512927e-01	2.150781e-01	7.729820e-01	7.877576e-01	5.229924e+03
1.000000e+00	5.512927e-01	9.358536e-01	6.002633e-02	3.866282e-01	5.229924e+03
0.000000e+00	3.303388e-01	2.150781e-01	6.002633e-02	3.866282e-01	5.229924e+03
1.000000e+00	3.303388e-01	9.358536e-01	7.729820e-01	3.866282e-01	5.229924e+03
1.000000e+00	3.303388e-01	9.358536e-01	6.002633e-02	7.877576e-01	5.229924e+03
0.000000e+00	3.303388e-01	9.358536e-01	6.002633e-02	3.866282e-01	3.147775e+03
1.000000e+00	3.303388e-01	9.358536e-01	6.002633e-02	3.866282e-01	5.229924e+03
0.000000e+00	6.299664e-01	8.081591e-01	5.897667e-01	9.499367e-01	3.621251e+03
0.000000e+00	1.015706e-02	8.081591e-01	5.897667e-01	9.499367e-01	3.621251e+03
0.000000e+00	6.299664e-01	2.983259e-01	5.897667e-01	9.499367e-01	3.621251e+03
0.000000e+00	6.299664e-01	8.081591e-01	7.167974e-01	9.499367e-01	3.621251e+03
1.000000e+00	6.299664e-01	8.081591e-01	5.897667e-01	6.320412e-01	3.621251e+03
1.000000e+00	6.299664e-01	8.081591e-01	5.897667e-01	9.499367e-01	3.949820e+03
1.000000e+00	6.299664e-01	2.983259e-01	7.167974e-01	6.320412e-01	3.949820e+03
0.000000e+00	1.015706e-02	8.081591e-01	7.167974e-01	6.320412e-01	3.949820e+03
1.000000e+00	1.015706e-02	2.983259e-01	5.897667e-01	6.320412e-01	3.949820e+03
0.000000e+00	1.015706e-02	2.983259e-01	7.167974e-01	9.499367e-01	3.949820e+03
1.000000e+00	1.015706e-02	2.983259e-01	7.167974e-01	6.320412e-01	3.621251e+03
1.000000e+00	1.015706e-02	2.983259e-01	7.167974e-01	6.320412e-01	3.949820e+03
0.000000e+00	2.929173e-02	1.113628e-01	8.062789e-02	3.749182e-03	5.402172e+03
0.000000e+00	7.638782e-01	1.113628e-01	8.062789e-02	3.749182e-03	5.402172e+03
0.000000e+00	2.929173e-02	8.251546e-01	8.062789e-02	3.749182e-03	5.402172e+03
0.000000e+00	2.929173e-02	1.113628e-01	1.526138e-01	3.749182e-03	5.402172e+03
0.000000e+00	2.929173e-02	1.113628e-01	8.062789e-02	2.694089e-01	5.402172e+03
0.000000e+00	2.929173e-02	1.113628e-01	8.062789e-02	3.749182e-03	4.693152e+03
1.000000e+00	2.929173e-02	8.251546e-01	1.526138e-01	2.694089e-01	4.693152e+03
0.000000e+00	7.638782e-01	1.113628e-01	1.526138e-01	2.694089e-01	4.693152e+03
0.000000e+00	7.638782e-01	8.251546e-01	8.062789e-02	2.694089e-01	4.693152e+03
0.000000e+00	7.638782e-01	8.251546e-01	1.526138e-01	3.749182e-03	4.693152e+03
0.000000e+00	7.638782e-01	8.251546e-01	1.526138e-01	2.694089e-01	5.402172e+03
0.000000e+00	7.638782e-01	8.251546e-01	1.526138e-01	2.694089e-01	4.693152e+03
1.000000e+00	4.514821e-01	5.896568e-01	9.802465e-01	5.982683e-01	4.730057e+03
1.000000e+00	7.305165e-01	5.896568e-01	9.802465e-01	5.982683e-01	4.730057e+03
1.000000e+00	4.514821e-01	5.102932e-02	9.802465e-01	5.982683e-01	4.730057e+03
1.000000e+00	4.514821e-01	5.896568e-01	3.155435e-01	5.982683e-01	4.730057e+03
0.000000e+00	4.514821e-01	5.896568e-01	9.802465e-01	2.367697e-01	4.730057e+03
1.000000e+00	4.514821e-01	5.896568e-01	9.802465e-01	5.982683e-01	5.139448e+03
0.000000e+00	4.514821e-01	5.102932e-02	3.155435e-01	2.367697e-01	5.139448e+03
