nbr_breaks	Group_epib1	Group_epib2	Group_epib2	Group_m2	Group_m2	Group_m1	Group_m3	Group_m3
1.500000e+01	5.598893e-03	2.645162e-01	9.322525e-01	7.284794e-01	4.860418e-01	1.409412e-01	1.620337e-01	4.239956e-01
0.000000e+00	5.598893e-03	2.645162e-01	9.322525e-01	7.284794e-01	4.860418e-01	9.578455e-01	1.600089e-01	7.860130e-01
0.000000e+00	5.598893e-03	2.645162e-01	9.322525e-01	7.284794e-01	4.860418e-01	9.578455e-01	1.620337e-01	4.239956e-01
2.300000e+01	8.364554e-01	6.754126e-01	9.802543e-01	6.374802e-01	3.710873e-02	4.761922e-03	9.151603e-01	9.920726e-01
3.700000e+01	5.171781e-01	6.754126e-01	9.802543e-01	6.374802e-01	3.710873e-02	4.761922e-03	9.151603e-01	9.920726e-01
2.700000e+01	8.364554e-01	8.372059e-01	5.986766e-01	6.374802e-01	3.710873e-02	4.761922e-03	9.151603e-01	9.920726e-01
3.300000e+01	8.364554e-01	6.754126e-01	9.802543e-01	1.204044e-01	5.174616e-01	4.761922e-03	9.151603e-01	9.920726e-01
6.000000e+00	8.364554e-01	6.754126e-01	9.802543e-01	6.374802e-01	3.710873e-02	3.745834e-01	9.151603e-01	9.920726e-01
3.400000e+01	8.364554e-01	6.754126e-01	9.802543e-01	6.374802e-01	3.710873e-02	4.761922e-03	4.423620e-01	7.621043e-01
1.000000e+00	8.364554e-01	8.372059e-01	5.986766e-01	1.204044e-01	5.174616e-01	3.745834e-01	4.423620e-01	7.621043e-01
2.000000e+00	5.171781e-01	6.754126e-01	9.802543e-01	1.204044e-01	5.174616e-01	3.745834e-01	4.423620e-01	7.621043e-01
1.000000e+00	5.171781e-01	8.372059e-01	5.986766e-01	6.374802e-01	3.710873e-02	3.745834e-01	4.423620e-01	7.621043e-01
3.000000e+01	5.171781e-01	8.372059e-01	5.986766e-01	1.204044e-01	5.174616e-01	4.761922e-03	4.423620e-01	7.621043e-01
4.000000e+00	5.171781e-01	8.372059e-01	5.986766e-01	1.204044e-01	5.174616e-01	3.745834e-01	9.151603e-01	9.920726e-01
1.000000e+00	5.171781e-01	8.372059e-01	5.986766e-01	1.204044e-01	5.174616e-01	3.745834e-01	4.423620e-01	7.621043e-01
0.000000e+00	3.460267e-01	2.054220e-01	4.269523e-01	3.344673e-01	5.661841e-01	7.663662e-01	1.985996e-01	3.499588e-01
0.000000e+00	2.920861e-01	2.054220e-01	4.269523e-01	3.344673e-01	5.661841e-01	7.663662e-01	1.985996e-01	3.499588e-01
0.000000e+00	3.460267e-01	3.704021e-01	1.556423e-01	3.344673e-01	5.661841e-01	7.663662e-01	1.985996e-01	3.499588e-01
0.000000e+00	3.460267e-01	2.054220e-01	4.269523e-01	5.634400e-01	4.602901e-01	7.663662e-01	1.985996e-01	3.499588e-01
0.000000e+00	3.460267e-01	2.054220e-01	4.269523e-01	3.344673e-01	5.661841e-01	5.648326e-01	1.985996e-01	3.499588e-01
0.000000e+00	3.460267e-01	2.054220e-01	4.269523e-01	3.344673e-01	5.661841e-01	7.663662e-01	8.875265e-01	1.099180e-01
0.000000e+00	3.460267e-01	3.704021e-01	1.556423e-01	5.634400e-01	4.602901e-01	5.648326e-01	8.875265e-01	1.099180e-01
0.000000e+00	2.920861e-01	2.054220e-01	4.269523e-01	5.634400e-01	4.602901e-01	5.648326e-01	8.875265e-01	1.099180e-01
0.000000e+00	2.920861e-01	3.704021e-01	1.556423e-01	3.344673e-01	5.661841e-01	5.648326e-01	8.875265e-01	1.099180e-01
0.000000e+00	2.920861e-01	3.704021e-01	1.556423e-01	5.634400e-01	4.602901e-01	7.663662e-01	8.875265e-01	1.099180e-01
0.000000e+00	2.920861e-01	3.704021e-01	1.556423e-01	5.634400e-01	4.602901e-01	5.648326e-01	1.985996e-01	3.499588e-01
0.000000e+00	2.920861e-01	3.704021e-01	1.556423e-01	5.634400e-01	4.602901e-01	5.648326e-01	8.875265e-01	1.099180e-01
4.000000e+00	1.344307e-01	9.098049e-01	7.190940e-01	8.865608e-01	8.907607e-01	6.546865e-01	7.248876e-01	1.724762e-01
3.000000e+00	6.254801e-02	9.098049e-01	7.190940e-01	8.865608e-01	8.907607e-01	6.546865e-01	7.248876e-01	1.724762e-01
3.000000e+00	1.344307e-01	1.554921e-02	4.796722e-01	8.865608e-01	8.907607e-01	6.546865e-01	7.248876e-01	1.724762e-01
3.000000e+00	1.344307e-01	9.098049e-01	7.190940e-01	7.760688e-01	9.497759e-01	6.546865e-01	7.248876e-01	1.724762e-01
1.600000e+01	1.344307e-01	9.098049e-01	7.190940e-01	8.865608e-01	8.907607e-01	2.445254e-01	7.248876e-01	1.724762e-01
9.000000e+00	1.344307e-01	9.098049e-01	7.190940e-01	8.865608e-01	8.907607e-01	6.546865e-01	6.763044e-01	7.050941e-01
2.200000e+01	1.344307e-01	1.554921e-02	4.796722e-01	7.760688e-01	9.497759e-01	2.445254e-01	6.763044e-01	7.050941e-01
1.900000e+01	6.254801e-02	9.098049e-01	7.190940e-01	7.760688e-01	9.497759e-01	2.445254e-01	6.763044e-01	7.050941e-01
1.900000e+01	6.254801e-02	1.554921e-02	4.796722e-01	8.865608e-01	8.907607e-01	2.445254e-01	6.763044e-01	7.050941e-01
2.000000e+00	6.254801e-02	1.554921e-02	4.796722e-01	7.760688e-01	9.497759e-01	6.546865e-01	6.763044e-01	7.050941e-01
2.000000e+01	6.254801e-02	1.554921e-02	4.796722e-01	7.760688e-01	9.497759e-01	2.445254e-01	7.248876e-01	1.724762e-01
2.000000e+01	6.254801e-02	1.554921e-02	4.796722e-01	7.760688e-01	9.497759e-01	2.445254e-01	6.763044e-01	7.050941e-01
1.000000e+00	6.752744e-01	4.398445e-01	1.862149e-01	7.952725e-02	4.903317e-01	3.850256e-01	3.789464e-01	5.323787e-01
1.000000e+00	8.696410e-01	4.398445e-01	1.862149e-01	7.952725e-02	4.903317e-01	3.850256e-01	3.789464e-01	5.323787e-01
0.000000e+00	6.752744e-01	5.448415e-01	7.668644e-01	7.952725e-02	4.903317e-01	3.850256e-01	3.789464e-01	5.323787e-01
1.000000e+00	6.752744e-01	4.398445e-01	1.862149e-01	2.822757e-01	9.907326e-03	3.850256e-01	3.789464e-01	5.323787e-01
0.000000e+00	6.752744e-01	4.398445e-01	1.862149e-01	7.952725e-02	4.903317e-01	9.449060e-01	3.789464e-01	5.323787e-01
0.000000e+00	6.752744e-01	4.398445e-01	1.862149e-01	7.952725e-02	4.903317e-01	3.850256e-01	2.467043e-01	4.208352e-01
0.000000e+00	6.752744e-01	5.448415e-01	7.668644e-01	2.822757e-01	9.907326e-03	9.449060e-01	2.467043e-01	4.208352e-01
0.000000e+00	8.696410e-01	4.398445e-01	1.862149e-01	2.822757e-01	9.907326e-03	9.449060e-01	2.467043e-01	4.208352e-01
0.000000e+00	8.696410e-01	5.448415e-01	7.668644e-01	7.952725e-02	4.903317e-01	9.449060e-01	2.467043e-01	4.208352e-01
0.000000e+00	8.696410e-01	5.448415e-01	7.668644e-01	2.822757e-01	9.907326e-03	3.850256e-01	2.467043e-01	4.208352e-01
0.000000e+00	8.696410e-01	5.448415e-01	7.668644e-01	2.822757e-01	9.907326e-03	9.449060e-01	3.789464e-01	5.323787e-01
0.000000e+00	8.696410e-01	5.448415e-01	7.668644e-01	2.822757e-01	9.907326e-03	9.449060e-01	2.467043e-01	4.208352e-01
3.000000e+00	5.854688e-01	7.956503e-01	2.875801e-01	2.071250e-01	3.226980e-01	1.278989e-01	5.771730e-01	1.218735e-01
6.000000e+00	2.010771e-01	7.956503e-01	2.875801e-01	2.071250e-01	3.226980e-01	1.278989e-01	5.771730e-01	1.218735e-01
3.000000e+00	5.854688e-01	4.287235e-01	3.462903e-01	2.071250e-01	3.226980e-01	1.278989e-01	5.771730e-01	1.218735e-01
1.300000e+01	5.854688e-01	7.956503e-01	2.875801e-01	4.146492e-01	8.249228e-01	1.278989e-01	5.771730e-01	1.218735e-01
0.000000e+00	5.854688e-01	7.956503e-01	2.875801e-01	2.071250e-01	3.226980e-01	6.481178e-01	5.771730e-01	1.218735e-01
1.000000e+00	5.854688e-01	7.956503e-01	2.875801e-01	2.071250e-01	3.226980e-01	1.278989e-01	3.821430e-02	3.686421e-01
0.000000e+00	5.854688e-01	4.287235e-01	3.462903e-01	4.146492e-01	8.249228e-01	6.481178e-01	3.821430e-02	3.686421e-01
2.000000e+00	2.010771e-01	7.956503e-01	2.875801e-01	4.146492e-01	8.249228e-01	6.481178e-01	3.821430e-02	3.686421e-01
0.000000e+00	2.010771e-01	4.287235e-01	3.462903e-01	2.071250e-01	3.226980e-01	6.481178e-01	3.821430e-02	3.686421e-01
1.400000e+01	2.010771e-01	4.287235e-01	3.462903e-01	4.146492e-01	8.249228e-01	1.278989e-01	3.821430e-02	3.686421e-01
0.000000e+00	2.010771e-01	4.287235e-01	3.462903e-01	4.146492e-01	8.249228e-01	6.481178e-01	5.771730e-01	1.218735e-01
0.000000e+00	2.010771e-01	4.287235e-01	3.462903e-01	4.146492e-01	8.249228e-01	6.481178e-01	3.821430e-02	3.686421e-01
2.000000e+00	1.067742e-01	3.276197e-01	8.677304e-01	7.642883e-01	7.932559e-01	8.973005e-01	2.942051e-01	7.318959e-01
0.000000e+00	9.916099e-01	3.276197e-01	8.677304e-01	7.642883e-01	7.932559e-01	8.973005e-01	2.942051e-01	7.318959e-01
0.000000e+00	1.067742e-01	8.955289e-01	8.993615e-01	7.642883e-01	7.932559e-01	8.973005e-01	2.942051e-01	7.318959e-01
0.000000e+00	1.067742e-01	3.276197e-01	8.677304e-01	8.936955e-01	1.348256e-01	8.973005e-01	2.942051e-01	7.318959e-01
6.000000e+00	1.067742e-01	3.276197e-01	8.677304e-01	7.642883e-01	7.932559e-01	4.163723e-01	2.942051e-01	7.318959e-01
0.000000e+00	1.067742e-01	3.276197e-01	8.677304e-01	7.642883e-01	7.932559e-01	8.973005e-01	6.084312e-01	5.054552e-01
1.000000e+00	1.067742e-01	8.955289e-01	8.993615e-01	8.936955e-01	1.348256e-01	4.163723e-01	6.084312e-01	5.054552e-01
2.000000e+00	9.916099e-01	3.276197e-01	8.677304e-01	8.936955e-01	1.348256e-01	4.163723e-01	6.084312e-01	5.054552e-01
7.000000e+00	9.916099e-01	8.955289e-01	8.993615e-01	7.642883e-01	7.932559e-01	4.163723e-01	6.084312e-01	5.054552e-01
0.000000e+00	9.916099e-01	8.955289e-01	8.993615e-01	8.936955e-01	1.348256e-01	8.973005e-01	6.084312e-01	5.054552e-01
1.000000e+00	9.916099e-01	8.955289e-01	8.993615e-01	8.936955e-01	1.348256e-01	4.163723e-01	2.942051e-01	7.318959e-01
1.000000e+00	9.916099e-01	8.955289e-01	8.993615e-01	8.936955e-01	1.348256e-01	4.163723e-01	6.084312e-01	5.054552e-01
7.000000e+00	3.815110e-01	5.610440e-01	4.482470e-02	4.560912e-01	7.496838e-01	5.238709e-01	7.503102e-01	8.082890e-01
9.000000e+00	6.528191e-01	5.610440e-01	4.482470e-02	4.560912e-01	7.496838e-01	5.238709e-01	7.503102e-01	8.082890e-01
9.000000e+00	3.815110e-01	7.203487e-01	7.311922e-01	4.560912e-01	7.496838e-01	5.238709e-01	7.503102e-01	8.082890e-01
6.000000e+00	3.815110e-01	5.610440e-01	4.482470e-02	6.966677e-01	6.423795e-01	5.238709e-01	7.503102e-01	8.082890e-01
1.000000e+00	3.815110e-01	5.610440e-01	4.482470e-02	4.560912e-01	7.496838e-01	7.679220e-01	7.503102e-01	8.082890e-01
0.000000e+00	3.815110e-01	5.610440e-01	4.482470e-02	4.560912e-01	7.496838e-01	5.238709e-01	8.352739e-01	1.631944e-01
0.000000e+00	3.815110e-01	7.203487e-01	7.311922e-01	6.966677e-01	6.423795e-01	7.679220e-01	8.352739e-01	1.631944e-01
0.000000e+00	6.528191e-01	5.610440e-01	4.482470e-02	6.966677e-01	6.423795e-01	7.679220e-01	8.352739e-01	1.631944e-01
0.000000e+00	6.528191e-01	7.203487e-01	7.311922e-01	4.560912e-01	7.496838e-01	7.679220e-01	8.352739e-01	1.631944e-01
0.000000e+00	6.528191e-01	7.203487e-01	7.311922e-01	6.966677e-01	6.423795e-01	5.238709e-01	8.352739e-01	1.631944e-01
0.000000e+00	6.528191e-01	7.203487e-01	7.311922e-01	6.966677e-01	6.423795e-01	7.679220e-01	7.503102e-01	8.082890e-01
0.000000e+00	6.528191e-01	7.203487e-01	7.311922e-01	6.966677e-01	6.423795e-01	7.679220e-01	8.352739e-01	1.631944e-01
0.000000e+00	9.340582e-01	9.304501e-02	6.123799e-01	5.094627e-01	1.499903e-01	2.620377e-01	9.577633e-02	4.160553e-01
1.000000e+00	4.130369e-01	9.304501e-02	6.123799e-01	5.094627e-01	1.499903e-01	2.620377e-01	9.577633e-02	4.160553e-01
0.000000e+00	9.340582e-01	1.910624e-01	2.230244e-02	5.094627e-01	1.499903e-01	2.620377e-01	9.577633e-02	4.160553e-01
0.000000e+00	9.340582e-01	9.304501e-02	6.123799e-01	2.371764e-01	3.354372e-01	2.620377e-01	9.577633e-02	4.160553e-01
1.800000e+01	9.340582e-01	9.304501e-02	6.123799e-01	5.094627e-01	1.499903e-01	4.655297e-02	9.577633e-02	4.160553e-01
4.000000e+00	9.340582e-01	9.304501e-02	6.123799e-01	5.094627e-01	1.499903e-01	2.620377e-01	2.807435e-01	9.648102e-01
5.000000e+00	9.340582e-01	1.910624e-01	2.230244e-02	2.371764e-01	3.354372e-01	4.655297e-02	2.807435e-01	9.648102e-01
1.500000e+01	4.130369e-01	9.304501e-02	6.123799e-01	2.371764e-01	3.354372e-01	4.655297e-02	2.807435e-01	9.648102e-01
1.500000e+01	4.130369e-01	1.910624e-01	2.230244e-02	5.094627e-01	1.499903e-01	4.655297e-02	2.807435e-01	9.648102e-01
3.000000e+00	4.130369e-01	1.910624e-01	2.230244e-02	2.371764e-01	3.354372e-01	2.620377e-01	2.807435e-01	9.648102e-01
1.100000e+01	4.130369e-01	1.910624e-01	2.230244e-02	2.371764e-01	3.354372e-01	4.655297e-02	9.577633e-02	4.160553e-01
1.200000e+01	4.130369e-01	1.910624e-01	2.230244e-02	2.371764e-01	3.354372e-01	4.655297e-02	2.807435e-01	9.648102e-01
0.000000e+00	9.520954e-01	9.407661e-01	1.073698e-01	8.675901e-01	5.103431e-01	4.619151e-01	5.569176e-01	3.195537e-02
1.000000e+00	1.507719e-01	9.407661e-01	1.073698e-01	8.675901e-01	5.103431e-01	4.619151e-01	5.569176e-01	3.195537e-02
0.000000e+00	9.520954e-01	5.776470e-01	6.434065e-02	8.675901e-01	5.103431e-01	4.619151e-01	5.569176e-01	3.195537e-02
0.000000e+00	9.520954e-01	9.407661e-01	1.073698e-01	1.290770e-02	2.258387e-01	4.619151e-01	5.569176e-01	3.195537e-02
0.000000e+00	9.520954e-01	9.407661e-01	1.073698e-01	8.675901e-01	5.103431e-01	8.628936e-01	5.569176e-01	3.195537e-02
0.000000e+00	9.520954e-01	9.407661e-01	1.073698e-01	8.675901e-01	5.103431e-01	4.619151e-01	7.419737e-01	3.016438e-01
0.000000e+00	9.520954e-01	5.776470e-01	6.434065e-02	1.290770e-02	2.258387e-01	8.628936e-01	7.419737e-01	3.016438e-01
0.000000e+00	1.507719e-01	9.407661e-01	1.073698e-01	1.290770e-02	2.258387e-01	8.628936e-01	7.419737e-01	3.016438e-01
0.000000e+00	1.507719e-01	5.776470e-01	6.434065e-02	8.675901e-01	5.103431e-01	8.628936e-01	7.419737e-01	3.016438e-01
1.000000e+00	1.507719e-01	5.776470e-01	6.434065e-02	1.290770e-02	2.258387e-01	4.619151e-01	7.419737e-01	3.016438e-01
0.000000e+00	1.507719e-01	5.776470e-01	6.434065e-02	1.290770e-02	2.258387e-01	8.628936e-01	5.569176e-01	3.195537e-02
0.000000e+00	1.507719e-01	5.776470e-01	6.434065e-02	1.290770e-02	2.258387e-01	8.628936e-01	7.419737e-01	3.016438e-01
0.000000e+00	4.884072e-01	4.088033e-01	5.498329e-01	1.589987e-01	1.061298e-01	7.003260e-01	3.359793e-01	6.728614e-01
0.000000e+00	9.071513e-01	4.088033e-01	5.498329e-01	1.589987e-01	1.061298e-01	7.003260e-01	3.359793e-01	6.728614e-01
0.000000e+00	4.884072e-01	1.069507e-01	6.831411e-01	1.589987e-01	1.061298e-01	7.003260e-01	3.359793e-01	6.728614e-01
0.000000e+00	4.884072e-01	4.088033e-01	5.498329e-01	5.532629e-01	7.831628e-01	7.003260e-01	3.359793e-01	6.728614e-01
7.000000e+00	4.884072e-01	4.088033e-01	5.498329e-01	1.589987e-01	1.061298e-01	7.658359e-02	3.359793e-01	6.728614e-01
0.000000e+00	4.884072e-01	4.088033e-01	5.498329e-01	1.589987e-01	1.061298e-01	7.003260e-01	1.874342e-01	5.703482e-01
2.300000e+01	4.884072e-01	1.069507e-01	6.831411e-01	5.532629e-01	7.831628e-01	7.658359e-02	1.874342e-01	5.703482e-01
3.000000e+01	9.071513e-01	4.088033e-01	5.498329e-01	5.532629e-01	7.831628e-01	7.658359e-02	1.874342e-01	5.703482e-01
7.000000e+00	9.071513e-01	1.069507e-01	6.831411e-01	1.589987e-01	1.061298e-01	7.658359e-02	1.874342e-01	5.703482e-01
0.000000e+00	9.071513e-01	1.069507e-01	6.831411e-01	5.532629e-01	7.831628e-01	7.003260e-01	1.874342e-01	5.703482e-01
1.900000e+01	9.071513e-01	1.069507e-01	6.831411e-01	5.532629e-01	7.831628e-01	7.658359e-02	3.359793e-01	6.728614e-01
2.300000e+01	9.071513e-01	1.069507e-01	6.831411e-01	5.532629e-01	7.831628e-01	7.658359e-02	1.874342e-01	5.703482e-01
1.000000e+00	3.111982e-02	7.064384e-01	3.500356e-01	6.244832e-01	4.368099e-01	8.159415e-01	8.643789e-01	8.513358e-01
0.000000e+00	6.991892e-01	7.064384e-01	3.500356e-01	6.244832e-01	4.368099e-01	8.159415e-01	8.643789e-01	8.513358e-01
3.000000e+00	3.111982e-02	2.745473e-01	9.529068e-01	6.244832e-01	4.368099e-01	8.159415e-01	8.643789e-01	8.513358e-01
1.000000e+00	3.111982e-02	7.064384e-01	3.500356e-01	8.562513e-01	3.068281e-01	8.159415e-01	8.643789e-01	8.513358e-01
2.000000e+00	3.111982e-02	7.064384e-01	3.500356e-01	6.244832e-01	4.368099e-01	7.406475e-01	8.643789e-01	8.513358e-01
0.000000e+00	3.111982e-02	7.064384e-01	3.500356e-01	6.244832e-01	4.368099e-01	8.159415e-01	3.825239e-01	2.290159e-01
0.000000e+00	3.111982e-02	2.745473e-01	9.529068e-01	8.562513e-01	3.068281e-01	7.406475e-01	3.825239e-01	2.290159e-01
0.000000e+00	6.991892e-01	7.064384e-01	3.500356e-01	8.562513e-01	3.068281e-01	7.406475e-01	3.825239e-01	2.290159e-01
0.000000e+00	6.991892e-01	2.745473e-01	9.529068e-01	6.244832e-01	4.368099e-01	7.406475e-01	3.825239e-01	2.290159e-01
0.000000e+00	6.991892e-01	2.745473e-01	9.529068e-01	8.562513e-01	3.068281e-01	8.159415e-01	3.825239e-01	2.290159e-01
2.000000e+00	6.991892e-01	2.745473e-01	9.529068e-01	8.562513e-01	3.068281e-01	7.406475e-01	8.643789e-01	8.513358e-01
0.000000e+00	6.991892e-01	2.745473e-01	9.529068e-01	8.562513e-01	3.068281e-01	7.406475e-01	3.825239e-01	2.290159e-01
2.500000e+01	5.361898e-01	1.744458e-01	8.052771e-01	4.118711e-01	9.623453e-01	8.558715e-02	2.281903e-02	4.907185e-01
2.300000e+01	4.858093e-01	1.744458e-01	8.052771e-01	4.118711e-01	9.623453e-01	8.558715e-02	2.281903e-02	4.907185e-01
1.600000e+01	5.361898e-01	8.077550e-01	3.024182e-01	4.118711e-01	9.623453e-01	8.558715e-02	2.281903e-02	4.907185e-01
1.000000e+01	5.361898e-01	1.744458e-01	8.052771e-01	3.353882e-01	7.466052e-01	8.558715e-02	2.281903e-02	4.907185e-01
2.000000e+00	5.361898e-01	1.744458e-01	8.052771e-01	4.118711e-01	9.623453e-01	4.488448e-01	2.281903e-02	4.907185e-01
4.100000e+01	5.361898e-01	1.744458e-01	8.052771e-01	4.118711e-01	9.623453e-01	8.558715e-02	9.527490e-01	8.968825e-01
1.100000e+01	5.361898e-01	8.077550e-01	3.024182e-01	3.353882e-01	7.466052e-01	4.488448e-01	9.527490e-01	8.968825e-01
1.000000e+01	4.858093e-01	1.744458e-01	8.052771e-01	3.353882e-01	7.466052e-01	4.488448e-01	9.527490e-01	8.968825e-01
1.100000e+01	4.858093e-01	8.077550e-01	3.024182e-01	4.118711e-01	9.623453e-01	4.488448e-01	9.527490e-01	8.968825e-01
2.500000e+01	4.858093e-01	8.077550e-01	3.024182e-01	3.353882e-01	7.466052e-01	8.558715e-02	9.527490e-01	8.968825e-01
2.000000e+00	4.858093e-01	8.077550e-01	3.024182e-01	3.353882e-01	7.466052e-01	4.488448e-01	2.281903e-02	4.907185e-01
1.200000e+01	4.858093e-01	8.077550e-01	3.024182e-01	3.353882e-01	7.466052e-01	4.488448e-01	9.527490e-01	8.968825e-01
1.300000e+01	6.893958e-01	5.922605e-01	6.565511e-01	2.819463e-01	8.487313e-01	3.428649e-01	9.651533e-01	9.175622e-01
9.000000e+00	5.684356e-01	5.922605e-01	6.565511e-01	2.819463e-01	8.487313e-01	3.428649e-01	9.651533e-01	9.175622e-01
1.100000e+01	6.893958e-01	1.580106e-01	8.187870e-01	2.819463e-01	8.487313e-01	3.428649e-01	9.651533e-01	9.175622e-01
1.100000e+01	6.893958e-01	5.922605e-01	6.565511e-01	4.676712e-01	4.317464e-01	3.428649e-01	9.651533e-01	9.175622e-01
1.100000e+01	6.893958e-01	5.922605e-01	6.565511e-01	2.819463e-01	8.487313e-01	1.519952e-01	9.651533e-01	9.175622e-01
1.000000e+01	6.893958e-01	5.922605e-01	6.565511e-01	2.819463e-01	8.487313e-01	3.428649e-01	7.696413e-01	8.144313e-01
1.400000e+01	6.893958e-01	1.580106e-01	8.187870e-01	4.676712e-01	4.317464e-01	1.519952e-01	7.696413e-01	8.144313e-01
1.300000e+01	5.684356e-01	5.922605e-01	6.565511e-01	4.676712e-01	4.317464e-01	1.519952e-01	7.696413e-01	8.144313e-01
1.700000e+01	5.684356e-01	1.580106e-01	8.187870e-01	2.819463e-01	8.487313e-01	1.519952e-01	7.696413e-01	8.144313e-01
7.000000e+00	5.684356e-01	1.580106e-01	8.187870e-01	4.676712e-01	4.317464e-01	3.428649e-01	7.696413e-01	8.144313e-01
8.000000e+00	5.684356e-01	1.580106e-01	8.187870e-01	4.676712e-01	4.317464e-01	1.519952e-01	9.651533e-01	9.175622e-01
1.800000e+01	5.684356e-01	1.580106e-01	8.187870e-01	4.676712e-01	4.317464e-01	1.519952e-01	7.696413e-01	8.144313e-01
0.000000e+00	2.452541e-01	6.224430e-02	2.487631e-01	7.441998e-01	2.530661e-01	5.734481e-01	1.856203e-01	3.068202e-01
0.000000e+00	3.716898e-01	6.224430e-02	2.487631e-01	7.441998e-01	2.530661e-01	5.734481e-01	1.856203e-01	3.068202e-01
0.000000e+00	2.452541e-01	6.287052e-01	4.336997e-01	7.441998e-01	2.530661e-01	5.734481e-01	1.856203e-01	3.068202e-01
2.000000e+00	2.452541e-01	6.224430e-02	2.487631e-01	9.739687e-01	6.217520e-01	5.734481e-01	1.856203e-01	3.068202e-01
0.000000e+00	2.452541e-01	6.224430e-02	2.487631e-01	7.441998e-01	2.530661e-01	9.124340e-01	1.856203e-01	3.068202e-01
0.000000e+00	2.452541e-01	6.224430e-02	2.487631e-01	7.441998e-01	2.530661e-01	5.734481e-01	3.400495e-01	5.963517e-02
0.000000e+00	2.452541e-01	6.287052e-01	4.336997e-01	9.739687e-01	6.217520e-01	9.124340e-01	3.400495e-01	5.963517e-02
0.000000e+00	3.716898e-01	6.224430e-02	2.487631e-01	9.739687e-01	6.217520e-01	9.124340e-01	3.400495e-01	5.963517e-02
0.000000e+00	3.716898e-01	6.287052e-01	4.336997e-01	7.441998e-01	2.530661e-01	9.124340e-01	3.400495e-01	5.963517e-02
0.000000e+00	3.716898e-01	6.287052e-01	4.336997e-01	9.739687e-01	6.217520e-01	5.734481e-01	3.400495e-01	5.963517e-02
0.000000e+00	3.716898e-01	6.287052e-01	4.336997e-01	9.739687e-01	6.217520e-01	9.124340e-01	1.856203e-01	3.068202e-01
0.000000e+00	3.716898e-01	6.287052e-01	4.336997e-01	9.739687e-01	6.217520e-01	9.124340e-01	3.400495e-01	5.963517e-02
0.000000e+00	2.664757e-01	8.264360e-01	9.177974e-01	3.872504e-02	2.038787e-01	9.429382e-01	6.435776e-01	2.313579e-01
0.000000e+00	2.298084e-02	8.264360e-01	9.177974e-01	3.872504e-02	2.038787e-01	9.429382e-01	6.435776e-01	2.313579e-01
0.000000e+00	2.664757e-01	9.916300e-01	1.956344e-01	3.872504e-02	2.038787e-01	9.429382e-01	6.435776e-01	2.313579e-01
0.000000e+00	2.664757e-01	8.264360e-01	9.177974e-01	6.866442e-01	1.009859e-01	9.429382e-01	6.435776e-01	2.313579e-01
1.000000e+00	2.664757e-01	8.264360e-01	9.177974e-01	3.872504e-02	2.038787e-01	2.796123e-01	6.435776e-01	2.313579e-01
0.000000e+00	2.664757e-01	8.264360e-01	9.177974e-01	3.872504e-02	2.038787e-01	9.429382e-01	9.808144e-02	6.558665e-01
1.000000e+00	2.664757e-01	9.916300e-01	1.956344e-01	6.866442e-01	1.009859e-01	2.796123e-01	9.808144e-02	6.558665e-01
0.000000e+00	2.298084e-02	8.264360e-01	9.177974e-01	6.866442e-01	1.009859e-01	2.796123e-01	9.808144e-02	6.558665e-01
0.000000e+00	2.298084e-02	9.916300e-01	1.956344e-01	3.872504e-02	2.038787e-01	2.796123e-01	9.808144e-02	6.558665e-01
0.000000e+00	2.298084e-02	9.916300e-01	1.956344e-01	6.866442e-01	1.009859e-01	9.429382e-01	9.808144e-02	6.558665e-01
2.000000e+00	2.298084e-02	9.916300e-01	1.956344e-01	6.866442e-01	1.009859e-01	2.796123e-01	6.435776e-01	2.313579e-01
1.000000e+00	2.298084e-02	9.916300e-01	1.956344e-01	6.866442e-01	1.009859e-01	2.796123e-01	9.808144e-02	6.558665e-01
1.600000e+01	7.910617e-01	2.963877e-01	4.894033e-01	9.971867e-01	6.787091e-01	2.047867e-01	4.856125e-01	6.223886e-01
2.200000e+01	7.939757e-01	2.963877e-01	4.894033e-01	9.971867e-01	6.787091e-01	2.047867e-01	4.856125e-01	6.223886e-01
2.300000e+01	7.910617e-01	4.584163e-01	5.490705e-01	9.971867e-01	6.787091e-01	2.047867e-01	4.856125e-01	6.223886e-01
7.000000e+00	7.910617e-01	2.963877e-01	4.894033e-01	1.295261e-01	9.080808e-01	2.047867e-01	4.856125e-01	6.223886e-01
8.000000e+00	7.910617e-01	2.963877e-01	4.894033e-01	9.971867e-01	6.787091e-01	5.348015e-01	4.856125e-01	6.223886e-01
1.800000e+01	7.910617e-01	2.963877e-01	4.894033e-01	9.971867e-01	6.787091e-01	2.047867e-01	5.432367e-01	4.721079e-01
2.000000e+00	7.910617e-01	4.584163e-01	5.490705e-01	1.295261e-01	9.080808e-01	5.348015e-01	5.432367e-01	4.721079e-01
2.000000e+00	7.939757e-01	2.963877e-01	4.894033e-01	1.295261e-01	9.080808e-01	5.348015e-01	5.432367e-01	4.721079e-01
7.000000e+00	7.939757e-01	4.584163e-01	5.490705e-01	9.971867e-01	6.787091e-01	5.348015e-01	5.432367e-01	4.721079e-01
7.000000e+00	7.939757e-01	4.584163e-01	5.490705e-01	1.295261e-01	9.080808e-01	2.047867e-01	5.432367e-01	4.721079e-01
